	latitude	longitude	radius	station	records
0	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
1	-78.4	87.583	5.0	SOVIETSKAVA	273
2	-78.2	-162.25	5.0	LITTLE AMERICA	1612
3	-77.7333	-41.1167	5.0	ELLSWORTH IGY	2138
4	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
5	-70.4333	24.3167	5.0	BASE ROI BAUDOUIN	1097
6	-69.73	95.05	5.0	PIONERSKAVA	121
7	-66.27	100.73	5.0	BUNGER OASIS	548
8	-54.8	-68.3167	5.0	USHUAIA	1943
9	-34.58	-58.48	5.0	BUENOS AIRES	107
10	-30.01	131.583	5.0	MARALINGA	7453
11	-27.4667	-58.9833	5.0	RESISTENCIA	1200
12	-19.28	121.5	5.0	TALGARNO	297
13	-18.9	47.5333	5.0	TANANARIVE/SCM	4211
14	-17.6833	141.0667	5.0	NORMANTON AIRPORT	229
15	-15.2167	12.1667	5.0	MOCAMEDES	1595
16	-15.03	40.67	5.0	LUMBO	2531
17	-14.3667	-170.7833	5.0	LEONE BAY AMERICAN S	359
18	-12.37	13.53	5.0	LOBITO	100
19	-4.05	-154.9833	5.0	MALDEN ISLAND AF	274
20	5.3333	163.0167	5.0	KUSAIE/CAROLINES	1652
21	5.8833	-162.05	5.0	PALMYRA ISLAND	631
22	11.3	167.48	5.0	RONGERIK	145
23	11.3167	-12.3	5.0	LABE	3485
24	11.52	165.55	5.0	BIKINI	294
25	11.87	-15.5	5.0	BISSAU	2569
26	13.0667	-9.4833	5.0	KITA	4283
27	13.75	-60.98	5.0	VIEUX FORT	815
28	13.9667	108.65	5.0	AN KHE (VVAK)	224
29	16.7333	-9.6333	5.0	AIOUN ELATROUSS	4231
30	16.8167	107.0833	5.0	DONG HA	571
31	19.05	-69.3833	5.0	SABANA DE LA MAR	4059
32	21.3167	-158.0667	5.0	BARBERS POINT NAS	329
33	22.0	120.75	5.0	467590	4646
34	22.37	-73.03	5.0	MAYAGUAN	1160
35	23.8167	5.15	5.0	IN AMGUEL	144
36	24.3	118.083	5.0	CHIANGYANG	188
37	24.8333	113.5	5.0	CHU CHIANG	1393
38	25.0167	102.8333	5.0	KAN-HAI-TZU	598
39	25.2667	-76.3	5.0	ELEUTHERA ISLAND	6389
40	25.5667	91.8833	5.0	SHILLONG S06 03Z	280
41	25.9	-81.7167	5.0	DELTA SEVEN	436
42	26.6167	-78.3667	5.0	GOLD ROCK CREEK	13583
43	27.6667	98.3833	5.0	LA WANG/TZUKEI	857
44	27.95	-80.5667	5.0	VALKARIA	798
45	29.6833	-85.35	5.0	CAPE SAN BLAS SITE D 3	2507
46	30.483	140.3	5.0	TORISHIMA	6556
47	31.58	-84.12	5.0	ALBANY	658
48	31.933	34.833	5.0	BEER-YA AQOV TO 401790	2572
49	32.1667	-110.8833	5.0	TUCSON (DAVIS-MONTHAN AFB)	236
50	32.5	-106.4167	5.0	FRYE SITE	155
51	33.4	-117.5	5.0	CAMP PENDLETON	207
52	33.65	-101.8167	5.0	LUBBOCK/MUNI (TEX)	693
53	33.8	-106.6667	5.0	STALLION SITE	610
54	35.28	139.67	5.0	YOKOSUKA	1414
55	35.3333	-94.3667	5.0	FT SMITH CAMP CHAFFEE	5244
56	35.967	-89.95	5.0	BLYTHEVILLE AFB	1375
57	36.7	119.1167	5.0	WEI HSIEN	254
58	37.1	-113.6	5.0	ST. GEORGE	591
59	37.4833	116.3667	5.0	TE HSIEN/TECHOW	498
60	37.85	91.65	5.0	MANGYA	1192
61	38.05	-103.52	5.0	LA JUNTA	164
62	38.2	15.55	5.0	MESSINA	5442
63	39.283	109.75	5.0	CHASAKOCHI	3515
64	39.6667	118.1167	5.0	TANG SHAN	251
65	40.97	107.17	5.0	XAMBA	1094
66	41.1167	122.95	5.0	AN SHAN	362
67	41.65	-70.5167	5.0	FALMOUTH OTIS AFB	383
68	41.7	-86.3167	5.0	SOUTH BEND ST JOSEPH	612
69	41.75	103.9667	5.0	PANG-TING-TO-TO-KAI	1057
70	41.7833	95.1333	5.0	XING-XING-XIA	122
71	41.8667	-103.5833	5.0	SCOTTSBLUFF AAF	987
72	42.7	-68.3	5.0	ENVIRONM BUOY 44005	574
73	43.88	-69.93	5.0	BRUNSWICK	965
74	45.3	-82.8	5.0	ENVIRONM BUOY 45003	574
75	46.18	45.35	5.0	YASHKUL	3336
76	46.22	122.05	5.0	ULANHOT	2278
77	46.817	130.333	5.0	CHIAMUSSU	2815
78	46.85	1.7167	5.0	CHATEAUROUX	5082
79	46.85	151.8667	5.0	SIMUSIR	4608
80	46.9667	-122.9	5.0	OLYMPIA MUN I AP	1217
81	47.95	-97.4	5.0	GRAND FORKS AFB	517
82	48.07	5.03	5.0	CHAUMONT	4616
83	48.65	144.75	5.0	M. TERPENIYA (FL)	7763
84	48.7	-8.9167	5.0	ENVIRONM BUOY 62027	215
85	50.28	21.43	5.0	MIELEC	738
86	51.1333	71.3667	5.0	CELINOGRAD	167
87	51.1833	40.7	5.0	KAMENNAYA STEP NO2	6225
88	51.85	10.7667	5.0	WERNIGERODE	9806
89	52.05	29.25	5.0	MOZYR (AMOS)	6912
90	53.05	158.33	5.0	NIKOLAEVKA	127
91	53.6167	109.6333	5.0	BARGUZIN	6508
92	53.7333	87.1833	5.0	ABAGUR	181
93	53.9	-166.53	5.0	DUTCH HARBOR	2953
94	57.58	39.58	5.0	JAROSLAVL	529
95	59.933	30.317	5.0	LENINGRAD/CHOSSEYNOR	254
96	62.1	42.9	5.0	SENKURSK	255
97	62.85	149.76	5.0	SHTURMOVOY	2661
98	68.1	-165.7667	5.0	CAPE THOMPSON	100
99	68.23	-135.0	5.0	AKLAVIK	7053
100	68.65	43.3	5.0	KANIN NOS	4393
101	69.4	86.17	5.0	DUDINKA	5076
102	70.45	-68.55	5.0	CLYDE RIVER	13851
103	76.1833	62.5667	5.0	RUSSKAJA GAVAN	246
104	77.23	-62.33	5.0	THULE	119
105	78.0667	13.6333	5.0	ISFJORD RADIO	1297
106	80.05	18.3	5.0	KINNVIKA STATION	259
107	10.898349999999999	106.89335000000001	5.6	AN LOC,BIEN HOA (VVBH)	1065
