	latitude	longitude	radius	station	records
0	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
1	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
2	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
3	-69.5	159.4	5.0	LENINGRADSKAJA	2575
4	-67.667	45.85	5.0	MOLODEZNAJA	13014
5	-63.4667	-56.2833	5.0	PETREL NAS	1654
6	-62.183	-58.883	5.0	BELLINGSHAUSEN AWS	6342
7	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
8	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
9	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
10	-43.78	172.02	5.0	RAKAIA	12147
11	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
12	-42.417	173.7	5.0	KAIKOURA	5055
13	-41.3	174.63	5.0	OUTLOOK HILL	11385
14	-39.467	175.683	5.0	WAIOURU	2309
15	-38.7333	-62.1667	5.0	COMANDANTE ESPORA	13733
16	-37.017	174.8	5.0	AUCKLAND AIRPORT	23125
17	-36.3	174.7	5.0	MT TAMAHUNGA	14698
18	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
19	-35.1	173.267	5.0	KAITAIA	14537
20	-34.017	22.383	5.0	GEORGE AIRPORT	4491
21	-33.033	27.833	5.0	EAST LONDON	3098
22	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
23	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
24	-28.8	24.767	5.0	KIMBERLEY	9829
25	-28.25	28.3333	5.0	BETHLEHEM AIRPORT	11390
26	-26.05	22.45	5.0	TSABONG	836
27	-25.783	25.533	5.0	MAFIKENG WO	1154
28	-25.55	45.533	5.0	FAUX-CAP	549
29	-24.667	25.917	5.0	GABORONE	695
30	-23.8667	29.45	5.0	PIETERSBURG (SAAF)	13740
31	-23.383	43.733	5.0	TOLIARA	5308
32	-23.35	-149.4833	5.0	TUBUAI ISLAND	19527
33	-22.8	47.833	5.0	FARAFANGANA	2385
34	-22.55	45.4	5.0	RANOHIRA	1639
35	-22.483	17.467	5.0	HOSEA KUTAKO INTL A	7483
36	-22.333	40.333	5.0	ILE EUROPA	7597
37	-22.217	30.0	5.0	BEITBRIDGE	3367
38	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
39	-21.817	-138.8	5.0	MURUROA	6907
40	-21.75	43.367	5.0	MOROMBE	1328
41	-21.45	47.1	5.0	FIANARANTSOA	1453
42	-21.417	25.6	5.0	LETLHAKANE	693
43	-21.333	55.483	5.0	ST. PIERRE/FONDS	5723
44	-21.233	-175.15	5.0	FUAAMOTU	5436
45	-21.217	27.5	5.0	FRANCISTOWN	613
46	-21.2	48.367	5.0	MANANJARY	4840
47	-21.017	31.583	5.0	BUFFALO RANGE	6492
48	-20.767	167.233	5.0	OUANAHAM	7206
49	-20.7667	-138.55	5.0	TUREIA	271
50	-20.567	164.283	5.0	KOUMAC	11482
51	-20.283	44.317	5.0	MORONDAVA	3268
52	-20.233	169.767	5.0	ANEITYUM	125
53	-20.15	28.617	5.0	BULAWAYO	14661
54	-20.067	30.867	5.0	MASVINGO	8225
55	-19.9061	-144.9494	5.0	HEREHERETUE	7607
56	-19.833	48.8	5.0	MAHANORO	1069
57	-19.783	-47.967	5.0	UBERABA	134
58	-19.683	63.417	5.0	RODRIGUES	10891
59	-19.6	18.117	5.0	GROOTFONTEIN	4094
60	-19.45	29.85	5.0	GWERU	5186
61	-19.28	121.5	5.0	TALGARNO	297
62	-18.633	26.85	5.0	HWANGE NATIONAL PAR	2189
63	-18.533	32.15	5.0	RUSAPE	2604
64	-18.317	29.883	5.0	KADOMA	1432
65	-18.3167	-59.7667	5.0	ROBORE	144
66	-18.217	28.933	5.0	GOKWE	1693
67	-18.1	25.85	5.0	VICTORIA FALLS	6409
68	-18.067	-140.95	5.0	HAO	18186
69	-17.917	31.133	5.0	HARARE (KUTSAGA)	926
70	-17.7333	139.5333	5.0	BURKETOWN	145
71	-17.417	32.217	5.0	MUTOKO	4155
72	-17.3167	123.6333	5.0	DERBY	7081
73	-17.083	49.817	5.0	SAINTE-MARIE AERODR	681
74	-17.05	42.717	5.0	ILE JUAN DE NOVA	5730
75	-16.833	29.617	5.0	KAROI	4958
76	-16.517	28.883	5.0	KARIBA	2203
77	-16.45	-151.75	5.0	BORA-BORA	11160
78	-16.45	59.617	5.0	ST. BRANDON	5725
79	-16.333	-71.567	5.0	AREQUIPA	3138
80	-15.683	34.967	5.0	CHILEKA	10079
81	-15.6	-56.1	5.0	CUIABA	443
82	-15.517	167.217	5.0	PEKOA AIRPORT	661
83	-15.25	23.15	5.0	MONGU	5748
84	-15.1	39.283	5.0	NAMPULA	4237
85	-15.0	50.333	5.0	ANTALAHA	4654
86	-14.95	-147.659	5.0	RANGIROA	5720
87	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
88	-14.933	13.567	5.0	LUBANGO	236
89	-14.633	47.767	5.0	ANALALAVA	1607
90	-14.4833	-145.0333	5.0	TAKAROA ATOLL	17249
91	-14.3667	-170.7833	5.0	LEONE BAY AMERICAN S	359
92	-14.283	50.167	5.0	SAMBAVA	2763
93	-13.8	-171.783	5.0	APIA	10496
94	-13.75	34.583	5.0	SALIMA	2342
95	-13.733	-76.217	5.0	PISCO	1501
96	-13.367	50.0	5.0	VOHEMAR	807
97	-13.317	48.317	5.0	FASCENE (NOSSI-BE)	786
98	-13.0	28.65	5.0	NDOLA	2372
99	-12.8	45.2833	5.0	DZAOUDZI/PAMANZI	15117
100	-12.5	177.05	5.0	ROTUMA	6835
101	-12.35	49.3	5.0	ANTSIRANANA	8157
102	-12.15	-77.0	5.0	LAS PALMAS	389
103	-12.15	-45.0	5.0	BARREIRAS	1194
