	latitude	longitude	radius	station	records
0	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
1	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
2	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
3	-63.4667	-56.2833	5.0	PETREL NAS	1654
4	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
5	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
6	-39.467	175.683	5.0	WAIOURU	2309
7	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
8	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
9	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
10	-25.55	45.533	5.0	FAUX-CAP	549
11	-20.7667	-138.55	5.0	TUREIA	271
12	-20.233	169.767	5.0	ANEITYUM	125
13	-19.783	-47.967	5.0	UBERABA	134
14	-19.28	121.5	5.0	TALGARNO	297
15	-17.917	31.133	5.0	HARARE (KUTSAGA)	926
16	-15.517	167.217	5.0	PEKOA AIRPORT	661
17	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
18	-14.933	13.567	5.0	LUBANGO	236
19	-14.633	47.767	5.0	ANALALAVA	1607
20	-14.3667	-170.7833	5.0	LEONE BAY AMERICAN S	359
21	-13.733	-76.217	5.0	PISCO	1501
22	-12.5	177.05	5.0	ROTUMA	6835
23	-12.15	-45.0	5.0	BARREIRAS	1194
24	-11.3	-41.867	5.0	IRECE	347
25	-10.917	-37.05	5.0	ARACAJU	417
26	-10.7	-48.4	5.0	PORTO NACIONAL	1005
27	-9.517	-35.783	5.0	MACEIO (AEROPORTO)	133
28	-9.1	-44.117	5.0	BOM JESUS	376
29	-8.367	-74.567	5.0	PUCALLPA	328
30	-7.633	35.767	5.0	IRINGA	677
31	-7.317	-39.3	5.0	BARBALHA	334
32	-7.017	-37.267	5.0	PATOS	137
33	-6.833	37.65	5.0	MOROGORO	142
34	-6.267	-57.733	5.0	JACAREACANGA	287
35	-6.167	35.767	5.0	DODOMA	1096
36	-5.5	-45.267	5.0	BARRA DO CORDA	161
37	-5.2	-39.3	5.0	QUIXERAMOBIM	334
38	-5.05	-42.817	5.0	TERESINA	313
39	-4.883	29.667	5.0	KIGOMA	112
40	-4.883	38.283	5.0	MOMBO	113
41	-4.567	-81.233	5.0	TALARA	1823
42	-4.45	105.183	5.0	MENGGALA/ASTRA KSET	181
43	-4.05	-154.9833	5.0	MALDEN ISLAND AF	274
44	-3.783	-73.3	5.0	IQUITOS	705
45	-3.083	-41.783	5.0	PARNAIBA	665
46	-2.467	32.917	5.0	MWANZA	383
47	-1.333	31.817	5.0	BUKOBA	1433
48	-0.617	30.65	5.0	MBARARA	114
49	0.033	37.033	5.0	NANUYKI	3435
50	0.183	30.1	5.0	KASESE	419
51	0.683	34.167	5.0	TORORO	264
52	1.683	31.717	5.0	MASINDI	632
53	1.717	33.617	5.0	SOROTI	112
54	1.85	-78.767	5.0	TUMACO	344
55	3.783	-56.15	5.0	TAFELBERG	228
56	3.85	-159.367	5.0	FANNING ISLAND	103
57	4.35	-54.417	5.0	STOELMANSEILAND	153
58	4.883	-1.767	5.0	TAKORADI	135
59	5.917	169.65	5.0	JALUIT ATOLL	130
60	5.95	-57.033	5.0	NICKERIE	382
61	7.383	143.917	5.0	WOLEAI ATOLL	106
62	8.617	-13.2	5.0	LUNGI	1194
63	9.467	170.25	5.0	WOTJE ATOLL	299
64	9.6	105.967	5.0	BA-XUYEN/SOC TRANG	170
65	9.617	6.533	5.0	MINNA	440
66	9.8	125.5	5.0	SURIGAO	347
67	9.983	98.617	5.0	RANONG	194
68	10.5	107.1667	5.0	BARIA (PHUOC LE)	747
69	10.85	121.033	5.0	CUYO	270
70	10.917	-63.967	5.0	PORLAMAR	739
71	10.9667	106.8167	5.0	BIEN HOA (VVBH)	480
72	12.7	28.433	5.0	EN NAHUD	198
73	12.917	74.883	5.0	MANGALORE/BAJPE	2209
74	13.167	32.667	5.0	AROMA	298
75	13.3	-87.1833	5.0	CHOLUTECA	767
76	13.567	-89.833	5.0	ACAJUTLA	185
77	13.7	-89.117	5.0	SAN SALVADOR/ILOPAN	689
78	13.85	20.85	5.0	ABECHE	4728
79	13.917	-90.817	5.0	SAN JOSE	1220
80	13.917	100.6	5.0	DON MUANG	780
81	13.9667	108.65	5.0	AN KHE (VVAK)	224
82	14.0	108.0167	5.0	PLEIKU AB	698
83	14.033	35.4	5.0	GEDAREF	238
84	14.4	33.483	5.0	WAD MEDANI	269
85	14.8	100.617	5.0	LOP BURI	837
86	15.117	105.783	5.0	PAKSE	590
87	15.4167	108.7	5.0	CHU LAI	822
88	15.717	-88.6	5.0	PUERTO BARRIOS	639
89	16.4	107.6833	5.0	HUE/PHU BAI	508
90	16.433	101.15	5.0	PHETCHABUN	401
91	16.55	104.65	5.0	SAVANNAKHET	508
92	16.55	111.617	5.0	HOANG SA (PATTLE)	417
93	17.417	104.783	5.0	NAKHON PHANOM	2528
94	18.0	19.167	5.0	FAYA	2999
95	19.883	102.133	5.0	LUANG-PRABANG	472
96	22.45	70.083	5.0	JAMNAGAR	895
97	23.8167	5.15	5.0	IN AMGUEL	144
98	24.3	118.083	5.0	CHIANGYANG	188
99	24.583	73.7	5.0	UDAIPUR	1174
100	25.0167	102.8333	5.0	KAN-HAI-TZU	598
101	25.9	-81.7167	5.0	DELTA SEVEN	436
102	26.717	92.8	5.0	TEZPUR/BINDUKURI	424
103	26.717	127.783	5.0	IEJIMA AUXILIARY AB	1571
104	26.983	84.85	5.0	RAXAUL	1140
105	27.7	85.367	5.0	KATHMANDU AIRPORT	651
106	27.95	-80.5667	5.0	VALKARIA	798
107	29.6833	-85.35	5.0	CAPE SAN BLAS SITE D 3	2507
108	29.967	-95.35	5.0	HOUSTON/INTERCONTIN	1796
