	latitude	longitude	radius	station	records
0	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
1	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
2	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
3	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
4	-25.55	45.533	5.0	FAUX-CAP	549
5	-20.7667	-138.55	5.0	TUREIA	271
6	-20.233	169.767	5.0	ANEITYUM	125
7	-19.783	-47.967	5.0	UBERABA	134
8	-17.917	31.133	5.0	HARARE (KUTSAGA)	926
9	-15.517	167.217	5.0	PEKOA AIRPORT	661
10	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
11	-14.933	13.567	5.0	LUBANGO	236
12	-14.633	47.767	5.0	ANALALAVA	1607
13	-13.733	-76.217	5.0	PISCO	1501
14	-12.5	177.05	5.0	ROTUMA	6835
15	-12.15	-45.0	5.0	BARREIRAS	1194
16	-11.3	-41.867	5.0	IRECE	347
17	-10.7	-48.4	5.0	PORTO NACIONAL	1005
18	-9.1	-44.117	5.0	BOM JESUS	376
19	-8.367	-74.567	5.0	PUCALLPA	328
20	-6.267	-57.733	5.0	JACAREACANGA	287
21	-5.5	-45.267	5.0	BARRA DO CORDA	161
22	-4.883	29.667	5.0	KIGOMA	112
23	-4.883	38.283	5.0	MOMBO	113
24	-4.567	-81.233	5.0	TALARA	1823
25	-4.45	105.183	5.0	MENGGALA/ASTRA KSET	181
26	-3.783	-73.3	5.0	IQUITOS	705
27	-2.467	32.917	5.0	MWANZA	383
28	1.85	-78.767	5.0	TUMACO	344
29	3.85	-159.367	5.0	FANNING ISLAND	103
30	4.883	-1.767	5.0	TAKORADI	135
31	5.917	169.65	5.0	JALUIT ATOLL	130
32	5.95	-57.033	5.0	NICKERIE	382
33	7.383	143.917	5.0	WOLEAI ATOLL	106
34	8.617	-13.2	5.0	LUNGI	1194
35	9.467	170.25	5.0	WOTJE ATOLL	299
36	9.617	6.533	5.0	MINNA	440
37	9.8	125.5	5.0	SURIGAO	347
38	9.983	98.617	5.0	RANONG	194
39	10.85	121.033	5.0	CUYO	270
40	10.917	-63.967	5.0	PORLAMAR	739
41	12.7	28.433	5.0	EN NAHUD	198
42	12.917	74.883	5.0	MANGALORE/BAJPE	2209
43	13.85	20.85	5.0	ABECHE	4728
44	16.55	111.617	5.0	HOANG SA (PATTLE)	417
45	18.0	19.167	5.0	FAYA	2999
46	19.883	102.133	5.0	LUANG-PRABANG	472
47	22.45	70.083	5.0	JAMNAGAR	895
48	24.583	73.7	5.0	UDAIPUR	1174
49	26.717	92.8	5.0	TEZPUR/BINDUKURI	424
50	26.717	127.783	5.0	IEJIMA AUXILIARY AB	1571
51	29.967	-95.35	5.0	HOUSTON/INTERCONTIN	1796
52	31.017	46.233	5.0	NASIRIYA	750
53	32.283	-9.233	5.0	SAFI	1179
54	32.383	111.667	5.0	GUANGHUA	3239
55	33.033	40.283	5.0	RUTBAH	2392
56	34.0	134.633	5.0	KOMATSUSHIMA AB	445
57	34.3	-103.8	5.0	MELROSE GUNNERY RAN	151
58	34.683	32.817	5.0	EPISKOPI	4391
59	35.983	129.417	5.0	POHANG AB	862
60	36.217	1.333	5.0	CHLEF	3213
61	36.533	-115.667	5.0	INDIAN SPRINGS GUNN	335
62	36.867	30.733	5.0	ANTALYA	1476
63	36.883	6.9	5.0	SKIKDA	639
64	37.3167	-121.8667	5.0	SAN JOSE/EMSU	188
65	37.783	-0.8	5.0	MURCIA/SAN JAVIER	1000
66	38.0	-71.0	5.0	OCEAN WEATHER SHIP H	3274
67	38.417	-113.017	5.0	MILFORD MUNICIPAL	774
68	39.867	4.233	5.0	MENORCA/MAHON	165
69	40.2	-8.417	5.0	COIMBRA	458
70	40.217	69.733	5.0	KHUDJAND	382
71	40.433	-80.0	5.0	PITTSBURGH/EMSU	544
72	41.45	31.8	5.0	ZONGULDAK	304
73	42.917	-106.467	5.0	CASPER/NATRONA COUN	1420
74	43.583	-118.95	5.0	BURNS MUNI (AMOS)	1705
75	43.6	118.067	5.0	LINXI	3300
76	44.583	4.733	5.0	MONTELIMAR	189
77	45.067	-83.567	5.0	ALPENA/PHELPS COLLI	111
78	45.867	1.183	5.0	LIMOGES	190
79	46.374	-117.015	5.0	LEWISTON NEZ PERCE	432
80	47.15	-1.6	5.0	NANTES	256
81	48.183	-103.633	5.0	WILLISTON/SLOULIN F	460
82	48.55	-109.767	5.0	HAVRE (AMOS)	690
83	50.017	8.667	5.0	LANGEN	349
84	51.733	6.267	5.0	KALKAR	3052
85	58.183	12.15	5.0	TORPABRON	288
86	66.567	-145.267	5.0	FORT YUKON	133
87	-10.216999999999999	-36.4165	5.6	ARACAJU,MACEIO (AEROPORTO)	550
88	-6.730169811320755	36.264396226415094	5.9	DODOMA,IRINGA,MOROGORO	1915
89	-6.239169811320755	-38.762981132075474	5.9	QUIXERAMOBIM,BARBALHA,PATOS	805
90	-4.0665	-42.3	5.6	TERESINA,PARNAIBA	978
91	1.2	33.891999999999996	5.6	TORORO,SOROTI	376
92	0.6792264150943398	31.008018867924523	5.9	MASINDI,MBARARA,KASESE	1165
93	4.0665	-55.283500000000004	5.6	TAFELBERG,STOELMANSEILAND	381
94	10.05	106.56685000000002	5.6	BA-XUYEN/SOC TRANG,BARIA (PHUOC LE)	917
95	13.901188679245283	34.17169811320755	5.9	GEDAREF,AROMA,WAD MEDANI	805
96	14.92901886792453	107.33859811320754	5.9	PLEIKU AB,PAKSE,HUE/PHU BAI	1796
97	15.337037735849053	100.8639245283019	5.9	PHETCHABUN,DON MUANG,LOP BURI	2018
98	16.9835	104.7165	5.6	SAVANNAKHET,NAKHON PHANOM	3036
99	27.341499999999996	85.1085	5.6	RAXAUL,KATHMANDU AIRPORT	1791
100	33.042	130.6933962264151	5.9	OZUKI AB,KANOYA AB,NAGASAKI AIRPORT	1273
101	35.39149999999999	139.925	5.6	TATEYAMA AB,SHIMOFUSA AB	1000
102	35.325	36.258500000000005	5.6	HAMA,LATTAKIA	1199
103	34.58443396226415	-4.334188679245284	5.9	AL HOCEIMA,MEKNES,TAZA	8648
104	36.491499999999995	40.117	5.6	RAQQA,KAMISHLI	388
105	37.858000000000004	-105.18350000000001	5.6	ALAMOSA MUNI(AWOS),PUEBLO MEMORIAL(AW)	2351
106	38.077999999999996	-81.3585	5.6	BECKLEY,YEAGER	1733
107	41.7335	-76.45	5.6	WILLIAMSPORT/LYCOMI,BINGHAMTON/BROOME C	572
108	41.83960377358491	43.05564150943397	5.9	KUTAISI,GUMRI,SAKARA	718
109	41.92288679245283	-5.399056603773585	5.9	LEON/VIRGEN DEL CAM,SALAMANCA/MATACAN,VALLADOLID/VILLANUB	579
110	49.29669811320755	2.867679245283019	5.9	ABBEVILLE,AUXERRE,REIMS	480
