	latitude	longitude	radius	station	records
0	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
1	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
2	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
3	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
4	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
5	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
6	-25.55	45.533	5.0	FAUX-CAP	549
7	-24.667	25.917	5.0	GABORONE	695
8	-22.8	47.833	5.0	FARAFANGANA	2385
9	-22.483	17.467	5.0	HOSEA KUTAKO INTL A	7483
10	-21.75	43.367	5.0	MOROMBE	1328
11	-21.333	55.483	5.0	ST. PIERRE/FONDS	5723
12	-20.7667	-138.55	5.0	TUREIA	271
13	-20.233	169.767	5.0	ANEITYUM	125
14	-19.833	48.8	5.0	MAHANORO	1069
15	-19.783	-47.967	5.0	UBERABA	134
16	-19.6	18.117	5.0	GROOTFONTEIN	4094
17	-17.917	31.133	5.0	HARARE (KUTSAGA)	926
18	-17.7333	139.5333	5.0	BURKETOWN	145
19	-17.3167	123.6333	5.0	DERBY	7081
20	-17.083	49.817	5.0	SAINTE-MARIE AERODR	681
21	-15.517	167.217	5.0	PEKOA AIRPORT	661
22	-14.95	-147.659	5.0	RANGIROA	5720
23	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
24	-14.933	13.567	5.0	LUBANGO	236
25	-14.633	47.767	5.0	ANALALAVA	1607
26	-14.283	50.167	5.0	SAMBAVA	2763
27	-13.8	-171.783	5.0	APIA	10496
28	-13.733	-76.217	5.0	PISCO	1501
29	-13.367	50.0	5.0	VOHEMAR	807
30	-13.317	48.317	5.0	FASCENE (NOSSI-BE)	786
31	-12.5	177.05	5.0	ROTUMA	6835
32	-12.15	-45.0	5.0	BARREIRAS	1194
33	-12.117	44.433	5.0	OUANI (ANJOUAN)	3271
34	-11.7	43.233	5.0	MORONI AIRPORT	5231
35	-11.3	-41.867	5.0	IRECE	347
36	-10.917	-37.05	5.0	ARACAJU	417
37	-10.7	-48.4	5.0	PORTO NACIONAL	1005
38	-9.517	-35.783	5.0	MACEIO (AEROPORTO)	133
39	-9.35	46.533	5.0	ALDABRA	143
40	-9.333	-54.967	5.0	CACHIMBO AERO	2176
41	-9.1	-44.117	5.0	BOM JESUS	376
42	-8.933	33.467	5.0	MBEYA	767
43	-8.367	-74.567	5.0	PUCALLPA	328
44	-7.633	35.767	5.0	IRINGA	677
45	-7.5167	110.75	5.0	SURAKARTA/ADISUMARM	3567
46	-7.317	-39.3	5.0	BARBALHA	334
47	-7.017	-37.267	5.0	PATOS	137
48	-6.833	37.65	5.0	MOROGORO	142
49	-6.783	-79.817	5.0	CHICLAYO	1504
50	-6.267	-57.733	5.0	JACAREACANGA	287
51	-6.167	35.767	5.0	DODOMA	1096
52	-5.5	-45.267	5.0	BARRA DO CORDA	161
53	-5.2	-39.3	5.0	QUIXERAMOBIM	334
54	-5.083	32.833	5.0	TABORA AIRPORT	1062
55	-5.083	39.067	5.0	TANGA	776
56	-5.05	-42.817	5.0	TERESINA	313
57	-4.883	29.667	5.0	KIGOMA	112
58	-4.883	38.283	5.0	MOMBO	113
59	-4.567	-81.233	5.0	TALARA	1823
60	-4.45	105.183	5.0	MENGGALA/ASTRA KSET	181
61	-4.367	15.25	5.0	KINSHASA/BINZA	383
62	-4.033	39.617	5.0	MOMBASA	3673
63	-3.783	-73.3	5.0	IQUITOS	705
