	latitude	longitude	radius	station	records
0	-3.2944	-60.6283	5.0	MANACAPURU	2770
1	3.55	-76.3833	5.0	CALI/ALFONSO BONILLA ARAGON	1230
2	6.8833	81.8333	5.0	POTTUVIL	151
3	8.4089	124.6119	5.0	LUMBIA AIRPORT	3518
4	10.6667	-63.25	5.0	CARUPANO	159
5	21.3333	0.95	5.0	BORDJ-BADJ-MOKHTAR	231
6	23.3833	87.0833	5.0	BANKURA	1420
7	23.8	114.7333	5.0	HEYUAN	2983
8	25.15	75.85	5.0	KOTA AERODROME	1768
9	25.75	71.3833	5.0	BARMER	2587
10	26.5333	88.7167	5.0	JALPAIGURI	1807
11	43.5833	39.7667	5.0	SOCHI	194
12	45.0464	34.5989	5.0	KRYMSKA	493
13	46.0303	12.5992	5.0	AVIANO	1508
14	69.3153	16.1308	5.0	ANDOYA	3633
15	36.68335	68.05834999999999	5.6	KUNDUZ,MAZAR-I-SHARIF	6719
