	latitude	longitude	radius	station	records
0	15.15	76.95	5.0	BELLARY	989
1	17.68	83.35	5.0	WALTAIR	3498
2	18.9	72.82	5.0	COLABA	973
3	23.6	58.55	5.0	BAIT AL FALAJ	4268
4	24.83	92.85	5.0	SILCHAR	1477
5	25.13	62.32	5.0	GWADAR	4276
6	25.8833	-97.55	5.0	BROWNSVILLE (FORT BROWN)	161
7	26.45	74.73	5.0	AJMER	3098
8	27.7	68.92	5.0	SUKKUR	668
9	29.2833	-94.85	5.0	GALVESTON (FORT CROCKETT)	597
10	30.05	-102.2167	5.0	DRYDEN AAF	854
11	31.08	77.18	5.0	SHIMLA	728
12	32.35	-90.8833	5.0	VICKSBURG	4567
13	32.7333	-96.9667	5.0	DALLAS HENSLEY FIELD	505
14	34.25	108.93	5.0	SIAN	196
15	34.35	-82.3667	5.0	DUE WEST	7331
16	35.9167	-86.4667	5.0	MURFREESBORO	5242
17	36.77	3.05	5.0	ALGER	2691
18	37.1333	-76.6	5.0	NEWPORT NEWS (FORT EUSTIS)	471
19	38.6333	-90.2	5.0	ST LOUIS	1733
20	39.9	-84.2	5.0	DAYTON MCCOOK FIELD	1122
21	39.9	116.47	5.0	PEIPING	701
22	41.3333	-96.2667	5.0	DREXEL	2667
23	46.2667	-119.1167	5.0	PASCO	5233
24	48.85	2.33	5.0	PARIS	270
25	48.95	-97.25	5.0	PEMBINA	2575
26	49.75	6.98	5.0	TRIER	220
27	51.12	17.03	5.0	WROCLAW	146
28	54.62	-113.33	5.0	MEANOOK	101
29	59.78	21.37	5.0	UTO	674
30	61.08	-69.55	5.0	CAPE HOPES ADVANCE STATION	661
31	63.12	23.08	5.0	KAUHAVA	611
32	63.5	-90.7	5.0	CHESTERFIELD INLET	472
33	64.13	-21.9	5.0	REYKJAVIK	270
34	71.17	-24.4	5.0	OSTSTATION	106
35	-78.535	-163.865	5.6	LITTLE AMERICA I,LITTLE AMERICA	1172
36	22.95169811320755	89.12018867924529	5.9	DACCA,DIAMOND HARBOUR,ALIPORE	8593
37	26.410000000000004	87.91	5.6	PURNEA,DARJEELING	295
38	29.375	-99.45	5.6	BRACKETTVILLE (FORT CLARK),SAN ANTONIO FORT SAM HOUSTON	599
39	32.05594150943397	-107.48931698113206	5.9	LORDSBURG AAF,EL PASO (FORT BLISS),EL PASO (BIGGS AFB)	4186
40	34.5	-118.58335	5.6	GLENDALE,LEBEC	3380
41	37.49622641509434	-122.14714528301887	5.9	SAN FRANCISCO CRISSY FIELD,HOLLISTER,SAN FRANCISCO	2178
42	60.4811320754717	28.327735849056605	5.9	UTTI,SLUTSK,SUUR-MERIJOKI	1234
43	63.77	29.115	5.6	LIEKSA,KAJAANI	329
44	40.585785438222764	-76.83505246831089	7.4	ELMIRA,UNIONTOWN BURGESS FIELD,BELLEFONTE,EDGEWOOD,CUMBERLAND,NEWARK,CAMDEN,STATEN ISLAND MILLER FIELD	20244
