	latitude	longitude	radius	station	records
0	-78.4	87.583	5.0	SOVIETSKAVA	273
1	-70.4333	24.3167	5.0	BASE ROI BAUDOUIN	1097
2	-69.73	95.05	5.0	PIONERSKAVA	121
3	-66.27	100.73	5.0	BUNGER OASIS	548
4	-53.1	73.7167	5.0	HEARD IS.(THESPIT)	2295
5	-36.85	174.78	5.0	AUCKLAND	2917
6	-34.58	-58.48	5.0	BUENOS AIRES	107
7	-33.6	115.4667	5.0	LUDLOW	539
8	-32.5667	148.95	5.0	WELLINGTON	948
9	-30.5167	151.65	5.0	ARMIDALE	728
10	-30.0833	145.9667	5.0	BOURKE (S23'05'11'17)	130
11	-27.65	152.7167	5.0	AMBERLEY	2455
12	-22.03	-63.68	5.0	YACUIBA	670
13	-17.6833	141.0667	5.0	NORMANTON AIRPORT	229
14	-17.38	-66.17	5.0	COCHABAMBA	1502
15	-14.45	-67.53	5.0	RURRENABAQUE	125
16	-13.55	32.583	5.0	CHIPATA	140
17	-12.37	13.53	5.0	LOBITO	100
18	-10.82	-65.37	5.0	GUAYARAMERIN	618
19	-2.2	-81.0	5.0	CHINCHIPE	601
20	5.3333	163.0167	5.0	KUSAIE/CAROLINES	1652
21	8.28	73.05	5.0	MALIKU	574
22	8.8667	2.6	5.0	TCHAOUROU	6364
23	10.3833	-9.3	5.0	KANKAN	11475
24	10.83	106.97	5.0	AN LOC	585
25	13.0667	-9.4833	5.0	KITA	4283
26	13.75	-60.98	5.0	VIEUX FORT	815
27	14.4333	-11.4333	5.0	KAYES	12798
28	14.5	-4.2	5.0	MOPTI-SEVARE	11065
29	14.8	-17.0667	5.0	THIES	3844
30	15.85	73.63	5.0	VENGURLA	121
31	16.7333	-9.6333	5.0	AIOUN ELATROUSS	4231
32	18.9167	-155.6833	5.0	MORSE FIELD	492
33	20.48	85.87	5.0	CUTTACK	318
34	22.37	-73.03	5.0	MAYAGUAN	1160
35	22.77	88.37	5.0	BARAKPUR	388
36	23.73	-99.11	5.0	CIUDAD VICTORIA	1366
37	24.3	118.083	5.0	CHIANGYANG	188
38	25.5	29.02	5.0	AL-DAKHLA	2591
39	28.37	28.93	5.0	AL-WAHAT AL-BAHRIYA	1848
40	31.62	25.93	5.0	SIDI BARRANI	1563
41	33.37	43.57	5.0	AL HABBANIYAH	5634
42	33.98	-98.5	5.0	WICHITA FALLS	113
43	34.05	-6.7667	5.0	RABAT	612
44	35.28	139.67	5.0	YOKOSUKA	1414
45	36.333	-97.667	5.0	ENID/VANCE AFB	1147
46	40.97	107.17	5.0	XAMBA	1094
47	41.5	-88.1667	5.0	JOLIET	7402
48	41.7833	95.1333	5.0	XING-XING-XIA	122
49	42.2333	-83.5333	5.0	YPSILANTI	1210
50	42.5833	-100.0	5.0	AINSWORTH AAF	1523
51	42.9167	-106.3333	5.0	CASPER WYO	10206
52	43.5833	-119.05	5.0	BURNS	7351
53	44.05	43.03	5.0	PJATIGORSK	230
54	45.0667	-83.4333	5.0	ALPENA	9221
55	46.18	45.35	5.0	YASHKUL	3336
56	46.22	122.05	5.0	ULANHOT	2278
57	46.5667	-87.4	5.0	MARQUETTE	8748
58	47.0	-15.0	5.0	WEATHERSHIP K CIRRUS	477
59	48.15	-103.5833	5.0	WILLISTON	6342
60	49.6	34.55	5.0	POLTAVA	634
61	50.28	-64.17	5.0	MINGAN	632
62	50.28	21.43	5.0	MIELEC	738
63	51.1333	71.3667	5.0	CELINOGRAD	167
64	51.9833	177.5667	5.0	KISKA ISLAND	308
65	52.8	173.16	5.0	ATTU ISLAND	3463
66	53.05	158.33	5.0	NIKOLAEVKA	127
67	53.7333	87.1833	5.0	ABAGUR	181
68	55.35	-131.65	5.0	KETCHIKAN	5932
69	56.8	60.6	5.0	SWERDLOWSK	171
70	57.58	39.58	5.0	JAROSLAVL	529
71	59.933	30.317	5.0	LENINGRAD/CHOSSEYNOR	254
72	60.3167	24.9667	5.0	HELSINKI/SEUTALA	4544
73	60.38	5.33	5.0	BERGEN	179
74	62.1	42.9	5.0	SENKURSK	255
75	62.85	149.76	5.0	SHTURMOVOY	2661
76	62.97	-141.96	5.0	NORTHWAY	12371
77	63.3333	-149.15	5.0	SUMMIT	2843
78	63.43	-51.18	5.0	MARRAK POINT	353
79	63.85	-171.6	5.0	GAMBELL	8490
80	65.6167	-168.05	5.0	WALES	863
81	65.93	-36.68	5.0	IKATEQ	111
82	67.0	-50.8	5.0	KANGERLUSSUAK	3155
83	68.23	-135.0	5.0	AKLAVIK	7053
84	68.35	-166.7833	5.0	POINT HOPE	425
85	68.47	17.5	5.0	NARVIK	128
86	69.3667	-152.1333	5.0	UMIAT	611
87	69.4	86.17	5.0	DUDINKA	5076
88	73.0	-85.3	5.0	ARCTIC BAY (NWT)	7539
89	76.1833	62.5667	5.0	RUSSKAJA GAVAN	246
90	77.23	-62.33	5.0	THULE	119
91	77.72	104.28	5.0	MYS CHELIUSKINA	657
92	80.05	18.3	5.0	KINNVIKA STATION	259
93	-78.35	-163.025	5.6	LITTLE AMERICA,LITTLE AMERICA	1819
94	-42.54165	146.19165	5.6	HOBART,GEOGERTOWN	4754
95	10.8417	-12.19165	5.6	MAMOU,LABE	6231
96	11.41	166.51500000000001	5.6	RONGERIK,BIKINI	439
97	21.453467924528304	-157.7641754716981	5.9	KAHUKU AAB,MOLOKAI HOMESTEAD FIELD,BARBERS POINT NAS	2623
98	25.72335	90.65665000000001	5.6	SHILLONG S06 03Z,LALMANIR HAT	687
