	latitude	longitude	radius	station	records
0	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
1	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
2	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
3	-69.5	159.4	5.0	LENINGRADSKAJA	2575
4	-67.667	45.85	5.0	MOLODEZNAJA	13014
5	-63.4667	-56.2833	5.0	PETREL NAS	1654
6	-62.183	-58.883	5.0	BELLINGSHAUSEN AWS	6342
7	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
8	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
9	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
10	-43.78	172.02	5.0	RAKAIA	12147
11	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
12	-42.417	173.7	5.0	KAIKOURA	5055
13	-41.3	174.63	5.0	OUTLOOK HILL	11385
14	-39.467	175.683	5.0	WAIOURU	2309
15	-38.7333	-62.1667	5.0	COMANDANTE ESPORA	13733
16	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
17	-35.1	173.267	5.0	KAITAIA	14537
18	-34.017	22.383	5.0	GEORGE AIRPORT	4491
19	-33.033	27.833	5.0	EAST LONDON	3098
20	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
21	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
22	-28.8	24.767	5.0	KIMBERLEY	9829
23	-28.25	28.3333	5.0	BETHLEHEM AIRPORT	11390
24	-26.05	22.45	5.0	TSABONG	836
25	-25.55	45.533	5.0	FAUX-CAP	549
26	-23.8667	29.45	5.0	PIETERSBURG (SAAF)	13740
27	-23.383	43.733	5.0	TOLIARA	5308
28	-23.35	-149.4833	5.0	TUBUAI ISLAND	19527
29	-22.8	47.833	5.0	FARAFANGANA	2385
30	-22.55	45.4	5.0	RANOHIRA	1639
31	-22.483	17.467	5.0	HOSEA KUTAKO INTL A	7483
32	-22.333	40.333	5.0	ILE EUROPA	7597
33	-22.217	30.0	5.0	BEITBRIDGE	3367
34	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
35	-21.75	43.367	5.0	MOROMBE	1328
36	-21.45	47.1	5.0	FIANARANTSOA	1453
37	-21.417	25.6	5.0	LETLHAKANE	693
38	-21.333	55.483	5.0	ST. PIERRE/FONDS	5723
39	-21.233	-175.15	5.0	FUAAMOTU	5436
40	-21.217	27.5	5.0	FRANCISTOWN	613
41	-21.2	48.367	5.0	MANANJARY	4840
42	-20.767	167.233	5.0	OUANAHAM	7206
43	-20.567	164.283	5.0	KOUMAC	11482
44	-20.283	44.317	5.0	MORONDAVA	3268
45	-20.233	169.767	5.0	ANEITYUM	125
46	-20.15	28.617	5.0	BULAWAYO	14661
47	-19.9061	-144.9494	5.0	HEREHERETUE	7607
48	-19.833	48.8	5.0	MAHANORO	1069
49	-19.783	-47.967	5.0	UBERABA	134
50	-19.683	63.417	5.0	RODRIGUES	10891
51	-19.6	18.117	5.0	GROOTFONTEIN	4094
52	-19.28	121.5	5.0	TALGARNO	297
53	-18.3167	-59.7667	5.0	ROBORE	144
54	-18.067	-140.95	5.0	HAO	18186
55	-17.7333	139.5333	5.0	BURKETOWN	145
56	-17.3167	123.6333	5.0	DERBY	7081
57	-17.083	49.817	5.0	SAINTE-MARIE AERODR	681
58	-17.05	42.717	5.0	ILE JUAN DE NOVA	5730
59	-16.45	-151.75	5.0	BORA-BORA	11160
60	-16.45	59.617	5.0	ST. BRANDON	5725
61	-16.333	-71.567	5.0	AREQUIPA	3138
62	-15.683	34.967	5.0	CHILEKA	10079
63	-15.6	-56.1	5.0	CUIABA	443
64	-15.517	167.217	5.0	PEKOA AIRPORT	661
65	-15.25	23.15	5.0	MONGU	5748
66	-15.1	39.283	5.0	NAMPULA	4237
67	-14.95	-147.659	5.0	RANGIROA	5720
68	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
69	-14.933	13.567	5.0	LUBANGO	236
70	-14.633	47.767	5.0	ANALALAVA	1607
71	-14.4833	-145.0333	5.0	TAKAROA ATOLL	17249
72	-13.733	-76.217	5.0	PISCO	1501
73	-13.367	50.0	5.0	VOHEMAR	807
74	-13.317	48.317	5.0	FASCENE (NOSSI-BE)	786
75	-13.0	28.65	5.0	NDOLA	2372
76	-12.5	177.05	5.0	ROTUMA	6835
77	-12.35	49.3	5.0	ANTSIRANANA	8157
78	-12.15	-77.0	5.0	LAS PALMAS	389
79	-12.15	-45.0	5.0	BARREIRAS	1194
80	-11.7	43.233	5.0	MORONI AIRPORT	5231
81	-11.583	47.283	5.0	ILES GLORIEUSES	7379
82	-11.3	-41.867	5.0	IRECE	347
83	-11.0333	-68.7833	5.0	COBIJA	222
84	-10.917	-37.05	5.0	ARACAJU	417
85	-10.7	-48.4	5.0	PORTO NACIONAL	1005
86	-10.7	152.833	5.0	MISIMA ISLAND	2055
87	-10.7	165.8	5.0	SANTA CRUZ ISLAND	151
88	-10.433	56.75	5.0	AGALEGA	2514
89	-10.217	31.133	5.0	KASAMA	3135
90	-9.517	-35.783	5.0	MACEIO (AEROPORTO)	133
91	-9.35	46.533	5.0	ALDABRA	143
92	-9.333	-54.967	5.0	CACHIMBO AERO	2176
93	-9.2	124.367	5.0	OE-CUSSIE	498
94	-9.1	-44.117	5.0	BOM JESUS	376
95	-9.0	-158.05	5.0	PENRHYN	8316
96	-8.55	126.567	5.0	KOMORO	6384
97	-8.367	-74.567	5.0	PUCALLPA	328
98	-7.967	112.7	5.0	MALANG/ABDUL (AFB)	586
99	-7.633	35.767	5.0	IRINGA	677
100	-7.317	-39.3	5.0	BARBALHA	334
101	-7.3	72.4	5.0	DIEGO GARCIA	16326
102	-7.017	-37.267	5.0	PATOS	137
103	-6.833	37.65	5.0	MOROGORO	142
