	latitude	longitude	radius	station	records
0	-33.6	115.4667	5.0	LUDLOW	539
1	-32.5667	148.95	5.0	WELLINGTON	948
2	-30.5167	151.65	5.0	ARMIDALE	728
3	-30.0833	145.9667	5.0	BOURKE (S23'05'11'17)	130
4	-22.03	-63.68	5.0	YACUIBA	670
5	-17.38	-66.17	5.0	COCHABAMBA	1502
6	-14.45	-67.53	5.0	RURRENABAQUE	125
7	-13.55	32.583	5.0	CHIPATA	140
8	-10.82	-65.37	5.0	GUAYARAMERIN	618
9	-2.2	-81.0	5.0	CHINCHIPE	601
10	8.28	73.05	5.0	MALIKU	574
11	12.98	74.88	5.0	MANGALORE/MANGALURU	3322
12	15.15	76.95	5.0	BELLARY	989
13	15.85	73.63	5.0	VENGURLA	121
14	17.68	83.35	5.0	WALTAIR	3498
15	18.9	72.82	5.0	COLABA	973
16	18.9167	-155.6833	5.0	MORSE FIELD	492
17	20.57	74.53	5.0	MALEGAON	2563
18	23.1	-82.43	5.0	VILLA SAN CRISTOBAL DE LA HABA	882
19	23.28	69.67	5.0	BHUJ	1679
20	23.6	58.55	5.0	BAIT AL FALAJ	4268
21	25.13	62.32	5.0	GWADAR	4276
22	25.25	55.37	5.0	SHARJAH	2477
23	27.7	68.92	5.0	SUKKUR	668
24	28.63	77.2	5.0	NEW DEHLI	2068
25	31.08	77.18	5.0	SHIMLA	728
26	34.05	-6.7667	5.0	RABAT	612
27	34.25	108.93	5.0	SIAN	196
28	36.77	3.05	5.0	ALGER	2691
29	37.8	-113.9	5.0	MODENA	20748
30	38.72	-9.15	5.0	LISBOA/GEOFISICO	669
31	39.9	116.47	5.0	PEIPING	701
32	41.3333	-96.2667	5.0	DREXEL	2667
33	42.9167	-106.3333	5.0	CASPER WYO	10206
34	43.5833	-119.05	5.0	BURNS	7351
35	44.62	33.53	5.0	SEWASTOPOL	723
36	45.0667	-83.4333	5.0	ALPENA	9221
37	45.9667	-112.5	5.0	BUTTE	12098
38	46.5667	-87.4	5.0	MARQUETTE	8748
39	47.0	-15.0	5.0	WEATHERSHIP K CIRRUS	477
40	48.15	-103.5833	5.0	WILLISTON	6342
41	48.5667	-109.6667	5.0	HAVRE	20218
42	48.85	2.33	5.0	PARIS	270
43	48.95	-97.25	5.0	PEMBINA	2575
44	49.6	34.55	5.0	POLTAVA	634
45	50.28	-64.17	5.0	MINGAN	632
46	51.02	11.03	5.0	ERFURT	465
47	51.12	17.03	5.0	WROCLAW	146
48	51.9833	177.5667	5.0	KISKA ISLAND	308
49	53.38	-167.9	5.0	UMNAK ISLAND	2799
50	54.62	-113.33	5.0	MEANOOK	101
51	55.35	-131.65	5.0	KETCHIKAN	5932
52	56.8	60.6	5.0	SWERDLOWSK	171
53	59.78	21.37	5.0	UTO	674
54	59.97	11.03	5.0	KJELLER	1688
55	60.38	5.33	5.0	BERGEN	179
56	61.08	-69.55	5.0	CAPE HOPES ADVANCE STATION	661
57	63.12	23.08	5.0	KAUHAVA	611
58	63.3333	-149.15	5.0	SUMMIT	2843
59	63.43	-51.18	5.0	MARRAK POINT	353
60	63.5	-90.7	5.0	CHESTERFIELD INLET	472
61	64.13	-21.9	5.0	REYKJAVIK	270
62	65.6167	-168.05	5.0	WALES	863
63	65.93	-36.68	5.0	IKATEQ	111
64	67.0	-50.8	5.0	KANGERLUSSUAK	3155
65	68.35	-166.7833	5.0	POINT HOPE	425
66	68.47	17.5	5.0	NARVIK	128
67	69.3667	-152.1333	5.0	UMIAT	611
68	71.17	-24.4	5.0	OSTSTATION	106
69	77.72	104.28	5.0	MYS CHELIUSKINA	657
70	-78.535	-163.865	5.6	LITTLE AMERICA I,LITTLE AMERICA	1172
71	18.043090566037733	-66.34966981132077	5.9	MAYAGUEZ,ST CROIX (BENEDICT FIELD),PONCE LOSEY FIELD	5223
72	20.975	84.925	5.6	CUTTACK,SAMBALPUR	4633
73	21.457852830188678	-157.73334905660377	5.9	KAHUKU AAB,MOLOKAI HOMESTEAD FIELD,HONOLULU HICKAM FIELD	4717
74	25.75	92.835	5.6	SILCHAR,TEZPUR	6231
75	25.75	74.30499999999999	5.6	KANKROLI/RAJSAMAND,AJMER	4710
76	26.402830188679246	88.39245283018867	5.9	DARJEELING,PURNEA,LALMANIR HAT	702
77	35.208299999999994	-102.925	5.6	CLOVIS AAF,DALHART	4307
78	37.625	13.76	5.6	CATANIA,MARSALA	1024
79	38.975	-97.9417	5.6	VICTORIA (WALKER AAF),MARSHALL FIELD FORT RILEY	4908
80	38.97139056603774	-94.60094528301886	5.9	KANSAS CITY,KNOBNOSTER SEDALIA AFB,TOPEKA (FORBES AFB)	30267
81	38.54120188679246	-104.72389056603775	5.9	DENVER (LOWRY FIELD),RATON,PUEBLO	18115
82	42.34165	-101.41664999999999	5.6	ALLIANCE AAF,AINSWORTH AAF	2134
83	42.09342075471698	-111.46792641509434	5.9	POCATELLO,OGDEN (HILL AFB),ROCK SPRINGS	32413
84	42.26320754716981	-87.89120377358489	5.9	MILWAUKEE WI AIRPORT,JOLIET,CHICAGO UNIVERSITY	19616
85	44.4333	-92.175	5.6	LA CROSSE,ST PAUL	27520
86	48.885000000000005	7.405000000000001	5.6	FREIBURG,TRIER	1736
87	61.15835	-164.925	5.6	NUNIVAK AAF,MOUNTAIN VILLAGE	247
88	60.86665000000001	-147.65	5.6	CORDOVA,ANCHORAGE ELMENDORF FIELD	2499
89	60.4811320754717	28.327735849056605	5.9	UTTI,SLUTSK,SUUR-MERIJOKI	1234
90	63.77	29.115	5.6	LIEKSA,KAJAANI	329
91	64.30834999999999	-158.84165000000002	5.6	UNALAKLEET,GALENA	1762
92	22.73786546349467	89.59736013125512	6.5	CHATTAGRAM,DACCA,BARAKPUR,DIAMOND HARBOUR,ALIPORE	10610
93	31.948916505332246	-107.57504039376539	6.5	EL PASO (FORT BLISS),EL PASO (BIGGS AFB),LORDSBURG AAF,DOUGLAS (AAF),DEMING AAF	6456
94	32.1527828876128	-103.22658198523379	6.5	BIG SPRING,DRYDEN AAF,PYOTE (AFB),CARLSBAD AAF,ROSWELL	29292
95	33.30415	-111.87085	6.2	COOLIDGE (AAF),CHANDLER (WILLIAMS FIELD),PHOENIX,PHOENIX (LUKE FIELD)	27621
96	33.81807735849057	-96.53272547169809	6.8	WICHITA FALLS,WACO (JAMES CONNALLY AFB),DALLAS HENSLEY FIELD,MUSKOGEE (HATBOX FIELD/AAF),TEXARKANA,SHERMAN PERRIN FIELD	12344
97	39.61665	-90.05835	6.2	BELLEVILLE SCOTT FIELD,ST LOUIS,SPRINGFIELD,MOLINE	44483
98	47.51402413400725	-121.20518981317313	7.4	PORT ANGELES,TACOMA (MCCHORD AFB),MOSES LAKE (LARSON AFB),SEATTLE (BOEING FIELD),EVERETT (PAINE FIELD),SPOKANE (FELTS FIELD),PASCO,ELLENSBURG	45961
99	27.69976182529335	-81.72809957627118	8.0	SARASOTA AAF,SEBRING HENDRICKS FIELD,TAMPA MACDILL FIELD,ORLANDO (PINECASTLE AAF),ORLANDO (AAB),LEESBURG (AAF),BOCA RATON (AAF),FORT MYERS (PAIGE FIELD),FORT MYERS (BUCKINGHAM AAF),VENICE (AAF)	10308
100	28.051885845588235	-98.40646672794118	8.6	BROWNSVILLE (FORT BROWN),HARLINGEN AAF,MISSION (MOORE FIELD),LAREDO,VICTORIA (ALOE AAF),GALVESTON (FORT CROCKETT),SAN ANTONIO RANDOLPH AFB,AUSTIN (BERGSTROM FIELD),EAGLE PASS (AAF),BRACKETTVILLE (FORT CLARK),DEL RIO TEXAS,SAN ANTONIO FORT SAM HOUSTON	32028
101	34.27579943396226	-80.76363144412191	8.0	COLUMBIA AAB,DUE WEST,GREENVILLE DONALDSON AFB,SPARTANBURG,WILMINGTON (NEW HANOVER AP),MYRTLE BEACH AAF,OAK ISLAND,CHARLOTTE MORRIS FIELD,WALTERBORO AAF,AUGUSTA DANIEL FIELD	36863
102	37.158337499999995	-85.94792499999998	7.4	TULLAHOMA WILLIAM NORTHERN AAF,MURFREESBORO,KNOXVILLE (ISLAND AIRPORT),SMYRNA SEWART AFB,LOUISVILLE,LOUISVILLE (BOWMAN FIELD),LAWRENCEVILLE GEORGE FIELD,MADISON JEFFERSON PRVGR	24871
103	38.45636011029411	-121.78255055147058	8.6	SACRAMENTO (MATHER AFB),AUBURN,REDDING (AAF),REDDING,LEMOORE,SALINAS (AAB),HOLLISTER,SAN FRANCISCO,SAN FRANCISCO CRISSY FIELD,STOCKTON (FIELD),SAN RAFAEL (HAMILTON AFB),SANTA ROSA (AAF)	29464
104	40.21824807380518	-83.9788875039564	7.699999999999999	SEYMOUR FREEMAN FIELD,CINCINNATI (LUNKEN AIRPORT),INDIANAPOLIS STOUT FIELD,DAYTON MCCOOK FIELD,COLUMBUS LOCKBOURNE AFB,COLUMBUS,DETROIT,AKRON,YPSILANTI	73358
105	32.22373381257614	-89.15377228360721	15.0	SHREVEPORT BARKSDALE AFB,MONROE (SELMAN FIELD),BATON ROUGE (HARDING FIELD),DE RIDDER (AFB),ALEXANDRIA (ESLER FIELD),JACKSON (AAB),MEMPHIS,DYERSBURG AAF,VICKSBURG,MERIDIAN (KEY FIELD),GREENWOOD AAF,COLUMBUS AAF,BURRWOOD,NEW ORLEANS,NEW ORLEANS (AAB),BILOXI (KEESLER AFB),PANAMA CITY (TYNDALL FIELD),MOBILE (BROOKLEY AFB),MOBILE,HATTIESBURG,MARIANNA (AAF),VALDOSTA MOODY AFB,BAINBRIDGE AAF,MOULTRIE SPENCE FIELD,DOTHAN (NAPIER FIELD),ALBANY TURNER FIELD,SAVANNAH HUNTER AFB,MACON COCHRAN FIELD,SELMA CRAIG AFB,FORT BENNING LAWSON AAF,MONTGOMERY (MAXWELL FIELD),MONTGOMERY (GUNTER FIELD),TUSKEGEE (AAF),ATLANTA,COURTLAND (AAF),CHATTANOOGA	149109
106	34.15520625	-117.7114625	9.8	SAN DIEGO (LINDBERGH FIELD),MOUNT LAGUNA,BLYTHE,THERMAL (AAF),LOMITA (AAF),PALM SPRINGS (AAF),RIVERSIDE (MARCH AFB),SAN BERNARDINO (NORTON AFB),GLENDALE,OXNARD (FLIGHT STRIP),BURBANK,VICTORVILLE (GEORGE AFB),LEBEC,TAFT (GARDNER FIELD),BAKERSFIELD,BAKERSFIELD (MINTER FIELD)	47670
107	41.02300050405516	-74.60357649425801	15.0	POINT JUDITH,HARTFORD,CHICOPEE FALLS (WESTOVER AFB),CAMBRIDGE MIT,BEDFORD HANSCOM AP,MANCHESTER (GRENIER FIELD),MOUNT WASHINGTON,WINDSOR LOCKS/BRADLEY FIELD,NORTH TRURO,KYLERTOWN,BINGHAMTON,ELMIRA,SYRACUSE,CUMBERLAND,UNIONTOWN BURGESS FIELD,PHILIPSBURG,BELLEFONTE,WILMINGTON (NEW CASTLE AAB),CAMDEN,SPRING LAKE BELMAR,MIDDLETOWN OLMSTED AFB,NEWPORT NEWS (FORT EUSTIS),LYNCHBURG,RICHMOND CITY,CAMP SPRINGS (ANDREWS AFB),WASHINGTON (BOLLING FIELD),ELKINS,DOVER (AAF),EDGEWOOD,HARRISBURG,FT. MONMOUTH,READING AAF,STATEN ISLAND MILLER FIELD,NEWARK,NEW YORK UNIVERSITY,WESTHAMPTON SUFFOLK COUNTY AAF,FISHERS ISLAND FORT H G WRIGHT	127652
