	latitude	longitude	radius	station	records
0	-80.017	-119.533	5.0	BYRD STN	7679
1	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
2	-78.4	87.583	5.0	SOVIETSKAVA	273
3	-78.2	-162.25	5.0	LITTLE AMERICA	1612
4	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
5	-77.7333	-41.1167	5.0	ELLSWORTH IGY	2138
6	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
7	-72.3	170.2167	5.0	ADARE HALLETT	4373
8	-70.4333	24.3167	5.0	BASE ROI BAUDOUIN	1097
9	-69.73	95.05	5.0	PIONERSKAVA	121
10	-66.27	100.73	5.0	BUNGER OASIS	548
11	-63.4667	-56.2833	5.0	PETREL NAS	1654
12	-54.8	-68.3167	5.0	USHUAIA	1943
13	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
14	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
15	-39.467	175.683	5.0	WAIOURU	2309
16	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
17	-34.58	-58.48	5.0	BUENOS AIRES	107
18	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
19	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
20	-30.01	131.583	5.0	MARALINGA	7453
21	-27.4667	-58.9833	5.0	RESISTENCIA	1200
22	-25.733	28.183	5.0	PRETORIA-EENDRACHT	3937
23	-25.55	45.533	5.0	FAUX-CAP	549
24	-21.6333	115.1167	5.0	ONSLOW	25950
25	-20.7667	-138.55	5.0	TUREIA	271
26	-20.233	169.767	5.0	ANEITYUM	125
27	-19.783	-47.967	5.0	UBERABA	134
28	-19.28	121.5	5.0	TALGARNO	297
29	-18.9	47.5333	5.0	TANANARIVE/SCM	4211
30	-17.917	31.133	5.0	HARARE (KUTSAGA)	926
31	-17.6833	141.0667	5.0	NORMANTON AIRPORT	229
32	-15.517	167.217	5.0	PEKOA AIRPORT	661
33	-15.2167	12.1667	5.0	MOCAMEDES	1595
