	latitude	longitude	radius	station	records
0	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
1	-69.5	159.4	5.0	LENINGRADSKAJA	2575
2	-62.183	-58.883	5.0	BELLINGSHAUSEN AWS	6342
3	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
4	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
5	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
6	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
7	-34.017	22.383	5.0	GEORGE AIRPORT	4491
8	-33.033	27.833	5.0	EAST LONDON	3098
9	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
10	-28.8	24.767	5.0	KIMBERLEY	9829
11	-28.25	28.3333	5.0	BETHLEHEM AIRPORT	11390
12	-26.05	22.45	5.0	TSABONG	836
13	-25.55	45.533	5.0	FAUX-CAP	549
14	-23.35	-149.4833	5.0	TUBUAI ISLAND	19527
15	-22.483	17.467	5.0	HOSEA KUTAKO INTL A	7483
16	-22.333	40.333	5.0	ILE EUROPA	7597
17	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
18	-21.333	55.483	5.0	ST. PIERRE/FONDS	5723
19	-21.233	-175.15	5.0	FUAAMOTU	5436
20	-20.767	167.233	5.0	OUANAHAM	7206
21	-20.567	164.283	5.0	KOUMAC	11482
22	-20.233	169.767	5.0	ANEITYUM	125
23	-19.9061	-144.9494	5.0	HEREHERETUE	7607
24	-19.783	-47.967	5.0	UBERABA	134
25	-19.683	63.417	5.0	RODRIGUES	10891
26	-19.6	18.117	5.0	GROOTFONTEIN	4094
27	-18.3167	-59.7667	5.0	ROBORE	144
28	-18.067	-140.95	5.0	HAO	18186
29	-17.7333	139.5333	5.0	BURKETOWN	145
30	-17.3167	123.6333	5.0	DERBY	7081
31	-17.05	42.717	5.0	ILE JUAN DE NOVA	5730
32	-16.45	-151.75	5.0	BORA-BORA	11160
33	-16.45	59.617	5.0	ST. BRANDON	5725
34	-16.333	-71.567	5.0	AREQUIPA	3138
35	-15.6	-56.1	5.0	CUIABA	443
36	-15.517	167.217	5.0	PEKOA AIRPORT	661
37	-15.1	39.283	5.0	NAMPULA	4237
38	-14.95	-147.659	5.0	RANGIROA	5720
39	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
40	-14.933	13.567	5.0	LUBANGO	236
41	-14.4833	-145.0333	5.0	TAKAROA ATOLL	17249
42	-13.8	-171.783	5.0	APIA	10496
43	-12.5	177.05	5.0	ROTUMA	6835
44	-12.15	-45.0	5.0	BARREIRAS	1194
45	-11.3	-41.867	5.0	IRECE	347
46	-11.0333	-68.7833	5.0	COBIJA	222
47	-10.7	-48.4	5.0	PORTO NACIONAL	1005
48	-10.7	152.833	5.0	MISIMA ISLAND	2055
49	-10.7	165.8	5.0	SANTA CRUZ ISLAND	151
50	-10.433	56.75	5.0	AGALEGA	2514
51	-9.35	46.533	5.0	ALDABRA	143
52	-9.333	-54.967	5.0	CACHIMBO AERO	2176
53	-9.2	124.367	5.0	OE-CUSSIE	498
54	-9.1	-44.117	5.0	BOM JESUS	376
55	-9.0	-158.05	5.0	PENRHYN	8316
56	-8.55	126.567	5.0	KOMORO	6384
57	-8.367	-74.567	5.0	PUCALLPA	328
58	-6.267	-57.733	5.0	JACAREACANGA	287
59	-5.5	-45.267	5.0	BARRA DO CORDA	161
60	-5.083	32.833	5.0	TABORA AIRPORT	1062
61	-4.883	29.667	5.0	KIGOMA	112
62	-4.45	105.183	5.0	MENGGALA/ASTRA KSET	181
63	-4.1	122.433	5.0	KENDARI/WOLTER MONG	1064
64	-2.467	32.917	5.0	MWANZA	383
65	1.617	18.067	5.0	IMPFONDO	986
66	1.85	-78.767	5.0	TUMACO	344
67	2.083	11.483	5.0	BITAM	483
68	3.117	35.617	5.0	LODWAR	8644
69	3.85	-159.367	5.0	FANNING ISLAND	103
70	3.883	-51.8	5.0	SAINT GEORGES	2681
71	3.933	41.867	5.0	MANDERA	3516
72	4.55	-70.917	5.0	LAS GAVIOTAS	3770
73	5.55	12.367	5.0	YOKO	1316
74	5.9	43.583	5.0	GODE	237
75	5.917	169.65	5.0	JALUIT ATOLL	130
76	5.95	-57.033	5.0	NICKERIE	382
77	6.25	-10.35	5.0	ROBERTS FIELD	1457
78	6.467	7.55	5.0	ENUGU	469
79	7.233	-70.8	5.0	GUASDUALITO	356
80	7.383	143.917	5.0	WOLEAI ATOLL	106
81	7.7	28.017	5.0	WAU	717
82	8.3333	80.4167	5.0	ANURADHAPURA	612
83	8.4	20.65	5.0	NDELE	2173
84	8.617	-13.2	5.0	LUNGI	1194
85	9.467	170.25	5.0	WOTJE ATOLL	299
86	9.5	-0.85	5.0	TAMALE	1562
87	9.617	6.533	5.0	MINNA	440
88	9.8	125.5	5.0	SURIGAO	347
89	9.983	98.617	5.0	RANONG	194
90	10.6	-66.983	5.0	CARACAS/MAIQUETIA A	912
91	10.717	115.833	5.0	NENSHA ISL	436
92	10.85	121.033	5.0	CUYO	270
93	11.55	43.15	5.0	DJIBOUTI	2487
94	11.85	13.083	5.0	MAIDUGURI	593
95	12.7	28.433	5.0	EN NAHUD	198
96	12.917	74.883	5.0	MANGALORE/BAJPE	2209
97	13.467	7.083	5.0	MARADI	18936
