	latitude	longitude	radius	station	records
0	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
1	-17.7333	139.5333	5.0	BURKETOWN	145
2	-4.367	15.25	5.0	KINSHASA/BINZA	383
3	9.5	-7.567	5.0	ODIENNE	140
4	10.517	-71.65	5.0	LA CANADA	631
5	16.9	96.183	5.0	MINGALADON	945
6	20.667	58.9	5.0	MASIRAH	514
7	21.3	99.617	5.0	KENGTUNG	231
8	28.833	108.767	5.0	YOUYANG	169
9	30.133	-2.167	5.0	BENI-ABBES	7838
10	30.567	-86.317	5.0	EGLIN AFB RANGE NO.	402
11	32.417	15.05	5.0	MISURATA	1073
12	35.133	-78.933	5.0	FORT BRAGG/SIMMONS	159
13	35.35	1.467	5.0	TIARET	280
14	35.733	-5.9	5.0	TANGER (AERODROME)	389
15	36.183	5.25	5.0	SETIF	5598
16	43.417	6.75	5.0	SAINT-RAPHAEL	230
17	47.267	16.633	5.0	SZOMBATHELY	183
18	50.383	-102.683	5.0	BROADVIEW	8722
19	51.133	-106.583	5.0	ELBOW CS	165
20	15.20825	43.470749999999995	6.2	TAIZ (CIV/MIL),HODEIDAH (CIV/MIL),SANA'A (CIV/MIL),GIZAN	4910
