	latitude	longitude	radius	station	records
0	-79.25	-147.5	5.0	LITTLE ROCKFORD	309
1	-77.9667	-38.8	5.0	GENERAL BELGRANO	1782
2	-76.2667	-147.5	5.0	LITTLE ROCKFORD	389
3	-69.5	159.4	5.0	LENINGRADSKAJA	2575
4	-67.667	45.85	5.0	MOLODEZNAJA	13014
5	-59.45	-27.267	5.0	CORBETA URUGUAY DN	275
6	-53.8	-67.75	5.0	RIO GRANDE AIRPORT	3267
7	-51.6333	-69.2167	5.0	RIO GALLEGOS B. A.	4526
8	-43.2333	-65.3	5.0	ALMIRANTE ZAR	1150
9	-38.7333	-62.1667	5.0	COMANDANTE ESPORA	13733
10	-35.367	-57.283	5.0	PUNTA INDIO B.A.	151
11	-34.017	22.383	5.0	GEORGE AIRPORT	4491
12	-33.033	27.833	5.0	EAST LONDON	3098
13	-32.8833	-68.85	5.0	OBSERV MENDOZA	3075
14	-31.35	-54.117	5.0	BAGE (AEROPORTO)	1012
15	-28.8	24.767	5.0	KIMBERLEY	9829
16	-28.25	28.3333	5.0	BETHLEHEM AIRPORT	11390
17	-26.05	22.45	5.0	TSABONG	836
18	-25.55	45.533	5.0	FAUX-CAP	549
19	-23.35	-149.4833	5.0	TUBUAI ISLAND	19527
20	-22.483	17.467	5.0	HOSEA KUTAKO INTL A	7483
21	-22.333	40.333	5.0	ILE EUROPA	7597
22	-22.0167	-60.6167	5.0	MARISCAL ESTIGARRIBIA	708
23	-21.333	55.483	5.0	ST. PIERRE/FONDS	5723
24	-21.233	-175.15	5.0	FUAAMOTU	5436
25	-20.767	167.233	5.0	OUANAHAM	7206
26	-20.567	164.283	5.0	KOUMAC	11482
27	-20.233	169.767	5.0	ANEITYUM	125
28	-19.9061	-144.9494	5.0	HEREHERETUE	7607
29	-19.783	-47.967	5.0	UBERABA	134
30	-19.683	63.417	5.0	RODRIGUES	10891
31	-19.6	18.117	5.0	GROOTFONTEIN	4094
32	-19.28	121.5	5.0	TALGARNO	297
33	-18.3167	-59.7667	5.0	ROBORE	144
34	-18.067	-140.95	5.0	HAO	18186
35	-17.7333	139.5333	5.0	BURKETOWN	145
36	-17.3167	123.6333	5.0	DERBY	7081
37	-17.05	42.717	5.0	ILE JUAN DE NOVA	5730
38	-16.45	-151.75	5.0	BORA-BORA	11160
39	-16.45	59.617	5.0	ST. BRANDON	5725
40	-16.333	-71.567	5.0	AREQUIPA	3138
41	-15.6	-56.1	5.0	CUIABA	443
42	-15.517	167.217	5.0	PEKOA AIRPORT	661
43	-15.25	23.15	5.0	MONGU	5748
44	-15.1	39.283	5.0	NAMPULA	4237
45	-14.95	-147.659	5.0	RANGIROA	5720
46	-14.95	-40.883	5.0	VITORIA DA CONQUIST	123
47	-14.933	13.567	5.0	LUBANGO	236
48	-14.4833	-145.0333	5.0	TAKAROA ATOLL	17249
49	-13.0	28.65	5.0	NDOLA	2372
50	-12.5	177.05	5.0	ROTUMA	6835
51	-12.15	-45.0	5.0	BARREIRAS	1194
52	-11.3	-41.867	5.0	IRECE	347
53	-11.0333	-68.7833	5.0	COBIJA	222
54	-10.7	-48.4	5.0	PORTO NACIONAL	1005
55	-10.7	152.833	5.0	MISIMA ISLAND	2055
56	-10.7	165.8	5.0	SANTA CRUZ ISLAND	151
57	-10.433	56.75	5.0	AGALEGA	2514
58	-10.217	31.133	5.0	KASAMA	3135
59	-9.35	46.533	5.0	ALDABRA	143
60	-9.333	-54.967	5.0	CACHIMBO AERO	2176
61	-9.2	124.367	5.0	OE-CUSSIE	498
62	-9.1	-44.117	5.0	BOM JESUS	376
63	-9.0	-158.05	5.0	PENRHYN	8316
64	-8.55	126.567	5.0	KOMORO	6384
65	-8.367	-74.567	5.0	PUCALLPA	328
66	-7.3	72.4	5.0	DIEGO GARCIA	16326
67	-6.267	-57.733	5.0	JACAREACANGA	287
68	-5.5	-45.267	5.0	BARRA DO CORDA	161
69	-5.083	32.833	5.0	TABORA AIRPORT	1062
70	-4.883	29.667	5.0	KIGOMA	112
71	-4.45	105.183	5.0	MENGGALA/ASTRA KSET	181
72	-4.1	122.433	5.0	KENDARI/WOLTER MONG	1064
73	-4.05	-154.9833	5.0	MALDEN ISLAND AF	274
74	1.617	18.067	5.0	IMPFONDO	986
75	1.85	-78.767	5.0	TUMACO	344
76	2.0	-157.4	5.0	CHRISTMAS ISLAND	29424
77	2.083	11.483	5.0	BITAM	483
78	3.117	35.617	5.0	LODWAR	8644
79	3.85	-159.367	5.0	FANNING ISLAND	103
80	3.883	-51.8	5.0	SAINT GEORGES	2681
81	3.933	41.867	5.0	MANDERA	3516
82	4.55	-70.917	5.0	LAS GAVIOTAS	3770
83	5.55	12.367	5.0	YOKO	1316
84	5.9	43.583	5.0	GODE	237
85	5.917	169.65	5.0	JALUIT ATOLL	130
86	5.95	-57.033	5.0	NICKERIE	382
87	6.25	-10.35	5.0	ROBERTS FIELD	1457
88	6.467	7.55	5.0	ENUGU	469
89	7.233	-70.8	5.0	GUASDUALITO	356
90	7.383	143.917	5.0	WOLEAI ATOLL	106
91	7.7	28.017	5.0	WAU	717
92	8.3333	80.4167	5.0	ANURADHAPURA	612
93	8.4	20.65	5.0	NDELE	2173
94	8.617	-13.2	5.0	LUNGI	1194
95	9.467	170.25	5.0	WOTJE ATOLL	299
96	9.5	-0.85	5.0	TAMALE	1562
97	9.617	6.533	5.0	MINNA	440
98	9.8	125.5	5.0	SURIGAO	347
99	9.983	98.617	5.0	RANONG	194
100	10.6	-66.983	5.0	CARACAS/MAIQUETIA A	912
101	10.717	115.833	5.0	NENSHA ISL	436
102	10.85	121.033	5.0	CUYO	270
103	11.55	43.15	5.0	DJIBOUTI	2487
104	11.85	13.083	5.0	MAIDUGURI	593
105	12.7	28.433	5.0	EN NAHUD	198
