	date	temp
0	1973.9986310746065	299.15
1	1974.0	299.55
2	1974.034223134839	297.15
3	1974.0355920602328	298.55
4	1974.0396988364134	298.15
5	1974.0479123887749	297.35
6	1974.1916495550993	279.55
7	1974.2217659137577	281.55
8	1974.2245037645448	279.95
9	1974.2491444216291	274.05
10	1974.2655715263518	281.75
11	1974.2737850787132	274.95
12	1974.2765229295003	280.75
13	1974.2792607802876	282.15
14	1974.2847364818617	282.55
15	1974.2929500342232	280.35
16	1974.4435318275155	290.35
17	1974.4462696783025	290.35
18	1974.447638603696	293.95
19	1974.454483230664	298.35
20	1974.4654346338125	299.15
21	1974.4681724845996	297.75
22	1974.4709103353866	297.75
23	1974.4722792607804	298.35
24	1974.473648186174	298.15
25	1974.476386036961	299.15
26	1974.4777549623545	300.15
27	1974.4804928131416	300.15
28	1974.4873374401095	296.35
29	1974.495550992471	296.95
30	1974.4996577686516	294.25
31	1974.5065023956195	295.95
32	1974.5160848733744	294.55
33	1974.517453798768	295.75
34	1974.5229295003423	295.15
35	1974.5256673511294	295.15
36	1974.5284052019165	294.55
37	1974.5338809034909	295.15
38	1974.5352498288844	295.15
39	1974.539356605065	294.55
40	1974.542094455852	295.85
41	1974.5448323066394	294.15
42	1974.546201232033	294.15
43	1974.5475701574264	294.95
44	1974.54893908282	295.15
45	1974.5503080082135	298.35
46	1974.5667351129364	294.75
47	1974.5694729637235	295.65
48	1974.570841889117	294.95
49	1974.5722108145105	296.75
50	1974.5763175906914	294.55
51	1974.577686516085	294.35
52	1974.583162217659	294.95
53	1974.5859000684463	294.15
54	1974.590006844627	293.55
55	1974.592744695414	294.55
56	1974.5941136208075	294.35
57	1974.5954825462013	293.75
58	1974.5982203969884	294.15
59	1974.599589322382	295.35
60	1974.602327173169	295.15
61	1974.6036960985625	294.35
62	1974.6050650239563	294.15
63	1974.6078028747434	294.95
64	1974.6132785763175	293.15
65	1974.6160164271048	295.15
66	1974.6173853524983	293.95
67	1974.6187542778919	294.75
68	1974.6201232032854	294.75
69	1974.621492128679	294.15
70	1974.6228610540725	294.55
71	1974.6242299794662	294.75
72	1974.6255989048598	294.55
73	1974.6269678302533	294.75
74	1974.6283367556468	296.15
75	1974.6297056810404	286.55
76	1974.631074606434	297.95
77	1974.6324435318274	295.15
78	1974.6461327857633	299.15
79	1974.6475017111568	298.75
80	1974.6488706365503	298.55
81	1974.6502395619439	296.75
82	1974.6516084873374	296.75
83	1974.652977412731	294.55
84	1974.6543463381245	292.95
85	1974.6570841889118	293.35
86	1974.6598220396988	294.35
87	1974.6611909650924	293.55
88	1974.662559890486	293.95
89	1974.6639288158794	294.15
90	1974.6652977412732	294.75
91	1974.6680355920603	293.15
92	1974.6707734428473	294.75
93	1974.6735112936344	294.35
94	1974.6748802190282	294.15
95	1974.6762491444217	294.55
96	1974.6776180698153	252.65
97	1974.6789869952088	295.15
98	1974.6803559206023	294.95
99	1974.6817248459959	294.95
100	1974.684462696783	294.15
101	1974.6858316221767	294.75
102	1974.6885694729638	294.55
103	1974.6899383983573	294.35
104	1974.6926762491444	294.55
105	1974.694045174538	294.95
106	1974.6954140999314	294.75
107	1974.6967830253252	293.15
108	1974.6995208761123	293.95
109	1974.7008898015058	294.15
110	1974.7063655030802	296.35
111	1974.7077344284737	293.15
112	1974.7091033538672	295.15
113	1974.7104722792608	294.95
114	1974.7118412046543	295.95
115	1974.7145790554414	295.75
116	1974.7173169062287	295.75
117	1974.7186858316222	296.55
118	1974.7200547570158	296.75
119	1974.7214236824093	297.95
120	1974.7227926078028	297.55
121	1974.7268993839837	296.35
122	1975.2429842573579	286.05
123	1975.2566735112937	288.75
124	1975.2621492128678	290.35
125	1975.27446954141	286.35
126	1975.3251197809718	288.15
127	1975.3333333333333	289.15
128	1975.3360711841206	284.15
129	1975.3415468856947	281.55
130	1975.347022587269	280.95
131	1975.3524982888432	282.75
132	1975.3552361396305	280.75
133	1975.368925393566	281.35
134	1975.3716632443532	281.35
135	1975.3744010951402	279.15
136	1975.388090349076	275.95
137	1975.390828199863	276.55
138	1975.3935660506502	277.35
139	1975.4017796030116	284.55
140	1975.4045174537987	283.75
141	1975.4154688569472	285.75
142	1975.552361396304	291.95
143	1975.555099247091	291.15
144	1975.557837097878	292.95
145	1975.5633127994524	293.35
146	1975.6673511293634	283.55
147	1975.6741957563313	292.55
148	1975.6810403832992	290.75
149	1975.6837782340863	291.35
150	1975.7960301163587	287.95
151	1975.7987679671457	291.85
152	1975.8001368925393	293.75
153	1975.8042436687201	291.55
154	1975.8097193702943	291.95
155	1975.8179329226557	283.55
156	1976.03832991102	284.55
157	1976.0396988364134	282.35
158	1976.0424366872005	286.75
159	1976.043805612594	286.15
160	1976.056125941136	287.35
161	1976.065708418891	288.15
162	1976.0670773442848	287.35
163	1976.113620807666	284.55
164	1976.116358658453	285.55
165	1976.1204654346338	276.55
166	1976.1409993155373	288.55
167	1976.154688569473	293.95
168	1976.15742642026	293.75
169	1976.1656399726214	290.15
170	1976.1697467488023	290.95
171	1976.1711156741958	290.15
172	1976.1793292265572	288.15
173	1976.1848049281314	289.75
174	1976.1875427789187	288.35
175	1976.1902806297057	288.95
176	1976.5065023956195	291.95
177	1976.5092402464065	292.35
178	1976.5188227241615	293.55
179	1976.5215605749486	293.75
180	1976.5229295003423	293.55
181	1976.527036276523	291.95
182	1976.5338809034909	292.55
183	1976.542094455852	294.95
184	1976.5530458590006	294.55
185	1976.5722108145105	295.15
186	1976.592744695414	297.15
187	1976.6187542778919	296.75
188	1976.6201232032854	296.15
