	date	temp
0	1968.4106776180697	269.55
1	1968.416153319644	269.75
2	1968.4188911704312	268.75
3	1968.4216290212185	267.55
4	1968.4243668720055	268.15
5	1968.4271047227926	268.35
6	1968.4298425735797	268.55
7	1968.432580424367	272.25
8	1968.435318275154	278.55
9	1968.438056125941	279.15
10	1968.4407939767282	277.95
11	1968.4435318275155	270.35
12	1968.4462696783025	271.35
13	1968.4490075290896	269.85
14	1968.4517453798767	269.55
15	1968.454483230664	268.95
16	1968.457221081451	272.25
17	1968.4599589322381	272.55
18	1968.4626967830254	272.25
19	1968.4654346338125	271.25
20	1968.4681724845996	270.85
21	1968.4709103353866	272.35
22	1968.473648186174	272.15
23	1968.476386036961	270.15
24	1968.479123887748	270.95
25	1968.4818617385351	272.05
26	1968.4845995893224	269.85
27	1968.4873374401095	269.35
28	1968.4900752908966	270.35
29	1968.4928131416839	271.45
30	1968.495550992471	272.05
31	1968.498288843258	270.35
32	1968.501026694045	274.15
33	1968.5037645448324	273.15
34	1968.5065023956195	275.65
35	1968.5092402464065	273.55
36	1968.5119780971936	272.75
37	1968.514715947981	273.15
38	1968.517453798768	273.75
39	1968.520191649555	274.15
40	1968.5229295003423	276.85
41	1968.5256673511294	272.55
42	1968.5284052019165	272.75
43	1968.5311430527036	273.35
44	1968.5338809034909	271.35
45	1968.536618754278	272.15
46	1968.539356605065	272.75
47	1968.542094455852	273.75
48	1968.5448323066394	273.75
49	1968.5475701574264	274.05
50	1968.5503080082135	273.75
51	1968.5530458590006	274.45
52	1968.5557837097879	271.75
53	1968.558521560575	283.15
54	1968.561259411362	273.85
55	1968.5639972621493	273.85
56	1968.5667351129364	272.55
57	1968.5694729637235	276.05
58	1968.5722108145105	278.65
59	1968.5749486652978	277.35
60	1968.577686516085	274.55
61	1968.580424366872	276.25
62	1968.583162217659	278.45
63	1968.5859000684463	273.25
64	1968.5886379192334	273.15
65	1968.5913757700205	272.45
66	1968.5941136208075	274.35
67	1968.5968514715948	275.65
68	1968.599589322382	274.35
69	1968.602327173169	272.35
70	1968.6050650239563	273.45
71	1968.6078028747434	274.35
72	1968.6105407255304	271.95
73	1968.6132785763175	277.15
74	1968.6160164271048	277.75
75	1968.6187542778919	273.15
76	1968.621492128679	272.35
77	1968.6242299794662	272.15
78	1968.6269678302533	271.75
79	1968.6297056810404	273.15
80	1968.6324435318274	272.45
81	1968.6351813826147	272.65
82	1968.6379192334018	270.15
83	1968.640657084189	273.15
84	1968.643394934976	271.35
85	1968.6461327857633	271.95
86	1968.6488706365503	271.75
87	1968.6516084873374	272.05
88	1968.6543463381245	271.55
89	1968.6570841889118	271.05
90	1968.6598220396988	269.95
91	1968.662559890486	272.75
92	1968.6652977412732	273.75
93	1968.6707734428473	270.55
94	1968.6735112936344	269.55
95	1968.6762491444217	267.95
96	1968.6789869952088	268.05
97	1968.6817248459959	265.85
98	1968.684462696783	263.15
99	1968.6872005475702	268.45
100	1968.6899383983573	262.95
101	1968.6926762491444	262.75
102	1968.6954140999314	269.15
103	1968.6981519507187	266.15
104	1968.7008898015058	266.55
105	1968.7036276522929	266.55
106	1968.7063655030802	267.45
107	1968.7091033538672	267.85
108	1968.7118412046543	265.95
109	1968.7145790554414	263.45
110	1968.7173169062287	260.85
111	1968.7200547570158	262.15
112	1968.7227926078028	262.35
113	1968.72553045859	263.55
114	1968.7282683093772	266.45
115	1968.7310061601643	267.85
116	1968.7337440109513	266.45
117	1968.7364818617386	268.45
118	1968.7392197125257	265.15
119	1968.7419575633128	269.95
120	1968.7446954140999	266.35
121	1968.7474332648871	262.35
122	1968.7501711156742	261.45
123	1968.7611225188227	266.15
124	1968.7638603696098	267.15
125	1968.766598220397	257.55
126	1968.7693360711842	258.85
127	1968.7720739219712	256.35
128	1968.7748117727583	260.75
129	1968.7775496235456	259.65
130	1968.7802874743327	258.35
131	1968.7830253251198	257.15
132	1968.7857631759068	254.95
133	1968.7885010266941	259.85
134	1968.7912388774812	256.85
135	1968.7939767282683	253.35
136	1968.7967145790553	252.85
137	1968.7994524298426	255.35
138	1968.8021902806297	247.15
139	1968.8049281314168	249.45
140	1968.807665982204	247.15
141	1968.8104038329911	245.25
142	1968.8131416837782	249.55
143	1968.8158795345653	261.15
144	1968.8186173853526	258.65
145	1968.8213552361397	261.35
146	1968.8240930869267	259.25
147	1968.8268309377138	246.15
148	1968.829568788501	246.35
149	1968.8323066392882	247.85
150	1968.8350444900752	250.95
151	1968.8377823408623	253.85
152	1968.8405201916496	256.15
153	1968.8432580424367	255.25
154	1968.8459958932237	257.45
155	1968.848733744011	257.55
156	1968.851471594798	257.45
157	1968.8542094455852	251.95
158	1968.8569472963723	256.45
159	1968.8596851471596	254.15
160	1968.8624229979466	255.75
161	1968.8651608487337	258.25
162	1968.867898699521	255.45
163	1968.870636550308	254.65
164	1968.8733744010951	256.65
165	1968.8761122518822	256.35
166	1968.8788501026695	254.55
167	1968.8815879534566	253.75
168	1968.8843258042436	251.85
169	1968.8870636550307	253.85
170	1968.889801505818	255.95
171	1968.892539356605	253.35
172	1968.8952772073922	251.35
173	1968.8980150581792	247.85
174	1968.9007529089665	245.05
175	1968.9034907597536	245.85
176	1968.9062286105407	241.85
177	1968.908966461328	237.95
178	1968.911704312115	241.15
179	1968.914442162902	245.45
180	1968.9171800136892	234.85
181	1968.9199178644765	241.15
182	1968.9226557152635	246.45
183	1968.9253935660506	244.15
184	1968.9281314168377	250.45
185	1968.930869267625	251.45
186	1968.933607118412	251.75
187	1968.9418206707735	238.15
188	1968.9445585215606	239.35
