	date	temp
0	1970.1054072553045	275.15
1	1972.4216290212185	280.15
2	1974.17659137577	277.45
3	1974.2477754962354	268.25
4	1974.2696783025326	288.15
5	1974.2710472279261	294.15
6	1974.2929500342232	285.55
7	1974.2943189596167	283.35
8	1974.3134839151267	287.35
9	1974.3394934976043	291.55
10	1974.340862422998	287.15
11	1974.3518138261466	289.55
12	1974.3545516769336	290.55
13	1974.3572895277207	290.55
14	1974.3600273785078	289.75
15	1974.362765229295	287.55
16	1974.3641341546886	294.95
17	1974.3655030800821	291.15
18	1974.6995208761123	291.15
19	1974.7008898015058	285.55
20	1974.7036276522929	294.55
21	1974.7049965776864	289.55
22	1974.7077344284737	286.95
23	1974.7091033538672	293.75
24	1974.7104722792608	291.35
25	1974.7118412046543	293.35
26	1974.7145790554414	290.55
27	1974.7159479808352	289.55
28	1974.7186858316222	286.55
29	1974.7241615331964	290.75
30	1974.7268993839837	290.75
31	1974.7515400410678	286.55
32	1974.7529089664613	287.95
33	1974.7542778918548	287.95
34	1974.7556468172484	290.15
35	1974.7570157426421	286.55
36	1974.7583846680357	288.55
37	1974.7597535934292	287.15
38	1974.7611225188227	288.15
39	1974.7624914442163	288.95
40	1974.7652292950033	291.15
41	1974.766598220397	294.35
42	1974.7679671457906	287.15
43	1974.7693360711842	288.55
44	1974.7707049965777	284.95
45	1974.7720739219712	287.55
46	1974.7734428473648	283.95
47	1974.7748117727583	288.35
48	1974.7775496235456	291.55
49	1974.7789185489391	284.95
50	1974.7802874743327	291.35
51	1974.7816563997262	287.95
52	1974.7830253251198	
53	1974.7843942505133	284.55
54	1974.7857631759068	284.95
55	1974.7871321013006	285.95
56	1974.7885010266941	287.35
57	1974.7898699520877	288.15
58	1974.7912388774812	287.95
59	1974.7926078028747	286.35
60	1974.7939767282683	291.95
61	1974.7953456536618	285.15
62	1974.7967145790553	295.35
63	1974.798083504449	287.15
64	1974.8008213552362	288.15
65	1974.8021902806297	291.35
66	1974.8035592060232	
67	1974.8049281314168	282.55
68	1974.8062970568103	278.35
69	1974.807665982204	287.35
70	1974.8090349075976	284.15
71	1974.8104038329911	289.75
72	1974.8117727583847	286.15
73	1974.8131416837782	292.75
74	1974.8145106091717	286.95
75	1974.8158795345653	
76	1974.817248459959	286.15
77	1974.8186173853526	287.55
78	1974.8199863107461	284.15
79	1974.8213552361397	285.75
80	1974.8227241615332	283.95
81	1974.8240930869267	287.75
82	1974.8254620123203	281.95
83	1974.8268309377138	290.55
84	1974.8281998631076	281.95
85	1974.8309377138946	281.15
86	1974.8323066392882	287.55
87	1974.8336755646817	283.55
88	1974.8350444900752	288.95
89	1974.8364134154688	287.35
90	1974.8377823408623	288.35
91	1974.839151266256	286.15
92	1974.8405201916496	290.15
93	1974.8418891170431	287.15
94	1974.8432580424367	288.35
95	1974.8446269678302	284.35
96	1974.8459958932237	292.15
97	1974.8473648186173	286.95
98	1974.8501026694046	288.95
99	1974.851471594798	281.95
100	1974.8528405201916	279.15
101	1974.8542094455852	277.15
102	1974.8555783709787	276.95
103	1974.8569472963723	279.15
104	1974.858316221766	278.75
105	1974.8596851471596	277.55
106	1974.861054072553	276.15
107	1974.8624229979466	277.15
108	1974.8637919233402	277.15
109	1974.8651608487337	275.35
110	1974.8665297741272	274.55
111	1974.867898699521	277.15
112	1974.8692676249145	275.15
113	1974.870636550308	275.55
114	1974.8720054757016	277.55
115	1974.8733744010951	279.35
116	1974.8747433264887	276.75
117	1974.8761122518822	283.35
118	1974.8774811772757	278.15
119	1974.8788501026695	282.95
120	1974.880219028063	276.15
121	1974.88295687885	278.15
122	1974.8843258042436	287.95
123	1974.8856947296372	279.95
124	1974.8870636550307	286.95
125	1974.8884325804243	284.15
126	1974.889801505818	285.75
127	1974.892539356605	283.55
128	1974.8939082819986	281.15
129	1974.8952772073922	287.35
130	1974.8966461327857	282.15
131	1974.8980150581792	283.95
132	1974.899383983573	280.35
133	1974.9007529089665	280.55
134	1974.90212183436	277.15
135	1974.9034907597536	283.35
136	1974.9048596851471	283.35
137	1974.9062286105407	285.15
138	1974.9075975359342	281.95
139	1974.908966461328	281.35
140	1974.9103353867215	279.35
141	1974.911704312115	280.55
142	1974.914442162902	280.55
143	1974.9158110882956	276.75
144	1974.9171800136892	278.75
145	1974.918548939083	274.95
146	1974.9199178644765	272.25
147	1974.92128678987	272.05
148	1974.9226557152635	276.15
149	1974.924024640657	276.15
150	1974.9253935660506	276.95
151	1974.9267624914442	272.05
152	1974.9281314168377	276.95
153	1974.9295003422314	273.55
154	1974.930869267625	273.55
155	1974.9322381930185	271.25
156	1974.933607118412	274.75
157	1974.9349760438056	272.45
158	1974.9363449691991	273.15
159	1974.9377138945927	272.85
160	1974.9390828199862	273.15
161	1974.94045174538	271.85
162	1974.9418206707735	272.85
163	1974.943189596167	271.65
164	1974.9445585215606	274.15
165	1974.945927446954	271.05
166	1974.9472963723476	276.95
167	1974.9486652977412	272.45
168	1974.950034223135	273.95
169	1974.9514031485285	272.05
170	1974.952772073922	273.75
171	1974.9541409993155	270.25
172	1974.955509924709	
173	1974.9568788501026	272.65
174	1974.9582477754961	277.15
175	1974.95961670089	269.85
176	1974.9609856262834	276.55
177	1974.962354551677	273.55
178	1974.9637234770705	278.15
179	1974.965092402464	271.05
180	1974.9664613278576	
181	1974.9678302532511	274.15
182	1974.9691991786447	277.55
183	1974.9705681040384	272.65
184	1974.9733059548255	275.55
185	1974.974674880219	278.95
186	1974.9760438056126	276.15
187	1974.977412731006	278.75
188	1974.9787816563996	274.35
