	date	temp
0	2009.0773442847365	269.65
1	2009.091033538672	272.45
2	2009.091718001369	274.75
3	2009.1019849418208	280.35
4	2009.1307323750855	280.95
5	2009.132101300479	279.35
6	2009.1334702258728	278.75
7	2009.135523613963	278.75
8	2009.1362080766598	278.55
9	2009.1375770020534	278.15
10	2009.138945927447	273.55
11	2009.1526351813827	277.75
12	2009.154688569473	280.15
13	2009.1553730321698	279.15
14	2009.1676933607118	306.15
15	2009.1711156741958	262.65
16	2009.1745379876797	259.85
17	2009.1841204654347	268.25
18	2009.1854893908283	275.95
19	2009.192334017796	277.95
20	2009.1937029431897	278.15
21	2009.1991786447638	280.75
22	2009.1998631074607	276.35
23	2009.2087611225188	278.75
24	2009.2101300479123	280.75
25	2009.2121834360028	277.95
26	2009.2142368240932	283.55
27	2009.2156057494867	280.15
28	2009.2169746748802	278.35
29	2009.217659137577	277.95
30	2009.2190280629707	276.75
31	2009.2210814510609	276.15
32	2009.2224503764544	273.55
33	2009.2251882272417	270.65
34	2009.2272416153319	268.85
35	2009.2286105407256	267.45
36	2009.2292950034223	266.65
37	2009.2402464065708	272.45
38	2009.2416153319643	273.05
39	2009.2470910335387	280.95
40	2009.2525667351129	277.55
41	2009.2772073921972	278.35
42	2009.2785763175907	275.75
43	2009.3045859000686	275.75
44	2009.3264887063656	281.95
45	2009.3271731690622	281.55
46	2009.3278576317591	282.95
47	2009.3285420944558	281.55
48	2009.3292265571527	281.95
49	2009.3333333333333	277.75
50	2009.3340177960301	277.15
51	2009.3388090349076	275.75
52	2009.3401779603012	275.55
53	2009.3442847364818	269.45
54	2009.3634496919917	277.55
55	2009.3648186173853	278.75
56	2009.366187542779	282.55
57	2009.3675564681726	282.55
58	2009.368925393566	281.75
59	2009.3702943189596	283.95
60	2009.3716632443532	288.75
61	2009.37234770705	282.15
62	2009.3730321697467	282.35
63	2009.3826146475017	281.55
64	2009.3867214236825	282.35
65	2009.388090349076	283.15
66	2009.4140999315537	276.15
67	2009.4154688569472	276.55
68	2009.416837782341	277.95
69	2009.4182067077345	282.15
70	2009.419575633128	281.55
71	2009.4209445585216	281.55
72	2009.422313483915	282.95
73	2009.4236824093086	280.95
74	2009.4250513347022	279.55
75	2009.425735797399	281.75
76	2009.429158110883	290.75
77	2009.4401095140315	284.95
78	2009.4442162902121	280.15
79	2009.444900752909	279.15
80	2009.4455852156057	277.55
81	2009.4469541409994	279.75
82	2009.448323066393	281.55
83	2009.4490075290896	283.15
84	2009.45106091718	281.55
85	2009.4524298425736	282.55
86	2009.4551676933606	276.15
87	2009.4565366187544	274.75
88	2009.4743326488706	278.35
89	2009.4770704996577	278.35
90	2009.4784394250514	279.15
91	2009.479808350445	282.55
92	2009.4811772758385	285.15
93	2009.482546201232	286.55
94	2009.4839151266256	293.75
95	2009.4845995893224	288.55
96	2009.4866529774126	288.95
97	2009.4880219028064	294.75
98	2009.501711156742	288.75
99	2009.5030800821355	286.55
100	2009.504449007529	287.55
101	2009.5058179329226	284.15
102	2009.5071868583161	280.95
103	2009.5085557837099	280.75
104	2009.5099247091034	278.55
105	2009.511293634497	277.35
106	2009.5318275154004	284.75
107	2009.533196440794	284.35
108	2009.535934291581	282.55
109	2009.5373032169746	284.15
110	2009.5386721423683	284.15
111	2009.5400410677619	284.95
112	2009.5414099931554	285.35
113	2009.5434633812456	287.75
114	2009.545516769336	288.75
115	2009.5605749486654	283.55
116	2009.561943874059	282.15
117	2009.5633127994524	282.55
118	2009.564681724846	282.95
119	2009.5660506502395	282.35
120	2009.5893223819303	273.75
121	2009.590006844627	276.75
122	2009.5906913073238	277.75
123	2009.5920602327174	281.95
124	2009.596167008898	285.35
125	2009.5975359342915	286.35
126	2009.6002737850788	288.35
127	2009.6016427104723	287.95
128	2009.6030116358659	286.95
129	2009.6132785763175	291.75
130	2009.6167008898015	290.75
131	2009.618069815195	284.75
132	2009.6208076659823	289.75
133	2009.621492128679	283.55
134	2009.6228610540725	284.95
135	2009.6235455167694	283.55
136	2009.624914442163	285.75
137	2009.6262833675564	283.35
138	2009.62765229295	278.15
139	2009.6283367556468	280.35
140	2009.6536618754278	287.75
141	2009.6550308008214	285.75
142	2009.6563997262149	287.15
143	2009.6584531143053	286.15
144	2009.659137577002	285.55
145	2009.6598220396988	287.75
146	2009.6605065023957	286.35
147	2009.6700889801505	288.15
148	2009.6748802190282	284.55
149	2009.6755646817248	284.15
150	2009.7043121149898	276.95
151	2009.7049965776864	279.15
152	2009.7056810403833	279.35
153	2009.7111567419577	283.15
154	2009.7138945927447	285.55
155	2009.7152635181383	286.15
156	2009.7159479808352	288.75
157	2009.7166324435318	284.95
158	2009.7296372347707	285.95
159	2009.7303216974674	285.95
160	2009.7330595482547	285.35
161	2009.7357973990418	281.75
162	2009.7378507871322	281.15
163	2009.7412731006161	279.15
164	2009.7426420260097	278.95
165	2009.7440109514032	278.95
166	2009.7659137577002	277.15
167	2009.7713894592744	283.15
168	2009.7727583846681	283.75
169	2009.7734428473648	287.95
170	2009.7761806981518	283.15
171	2009.7891854893908	280.55
172	2009.7905544147843	281.15
173	2009.791923340178	283.35
174	2009.7973990417522	279.95
175	2009.7987679671457	277.35
176	2009.8001368925393	273.75
177	2009.8008213552362	273.75
178	2009.8309377138946	285.35
179	2009.8507871321012	282.95
180	2009.8521560574948	280.35
181	2009.8528405201916	282.55
182	2009.876796714579	273.55
183	2009.8774811772757	275.35
184	2009.886379192334	284.35
185	2009.8877481177276	282.55
186	2009.908281998631	276.35
187	2009.9096509240246	275.95
188	2009.9103353867215	281.95
