	date	temp
0	1972.9993155373031	296.15
1	1973.0020533880904	296.55
2	1973.0047912388775	299.15
3	1973.0075290896646	299.15
4	1973.0102669404519	299.15
5	1973.013004791239	299.95
6	1973.015742642026	298.95
7	1973.018480492813	297.35
8	1973.0239561943874	296.55
9	1973.0266940451745	296.15
10	1973.0294318959616	296.35
11	1973.034907597536	295.35
12	1973.037645448323	295.95
13	1973.04038329911	296.55
14	1973.0431211498974	296.75
15	1973.0458590006845	296.35
16	1973.0485968514715	296.35
17	1973.0513347022588	297.15
18	1973.054072553046	297.15
19	1973.056810403833	295.35
20	1973.05954825462	295.95
21	1973.0622861054073	296.95
22	1973.0677618069815	296.95
23	1973.0704996577686	296.55
24	1973.0732375085558	296.15
25	1973.07871321013	296.95
26	1973.081451060917	298.55
27	1973.0841889117044	299.55
28	1973.0869267624914	297.55
29	1973.0896646132785	296.75
30	1973.0924024640658	296.75
31	1973.0951403148529	295.35
32	1973.09787816564	296.95
33	1973.100616016427	297.15
34	1973.1033538672143	295.95
35	1973.1115674195757	296.75
36	1973.1143052703628	299.15
37	1973.119780971937	296.55
38	1973.1252566735113	299.55
39	1973.1279945242984	299.15
40	1973.1307323750855	296.75
41	1973.1334702258728	297.55
42	1973.1362080766598	296.15
43	1973.138945927447	297.95
44	1973.141683778234	294.35
45	1973.1444216290213	296.35
46	1973.1471594798084	297.95
47	1973.1498973305954	297.95
48	1973.1526351813827	297.15
49	1973.1553730321698	296.55
50	1973.1581108829569	296.15
51	1973.160848733744	296.35
52	1973.1635865845312	292.75
53	1973.1663244353183	295.75
54	1973.1690622861054	294.15
55	1973.1718001368924	297.15
56	1973.1772758384668	299.15
57	1973.1800136892539	297.75
58	1973.182751540041	297.35
59	1973.1854893908283	298.15
60	1973.1882272416153	297.55
61	1973.1909650924024	296.15
62	1973.1937029431897	297.15
63	1973.1964407939768	296.15
64	1973.1991786447638	295.55
65	1973.201916495551	297.35
66	1973.2046543463382	297.35
67	1973.2073921971253	296.15
68	1973.2101300479123	295.55
69	1973.2156057494867	297.55
70	1973.2183436002738	297.75
71	1973.2210814510609	297.95
72	1973.2238193018482	296.55
73	1973.2292950034223	297.15
74	1973.2320328542094	295.75
75	1973.2347707049967	296.75
76	1973.2375085557837	297.55
77	1973.2402464065708	297.15
78	1973.2457221081452	297.15
79	1973.2484599589322	298.95
80	1973.2511978097193	298.55
81	1973.2539356605066	298.35
82	1973.2566735112937	297.55
83	1973.2594113620808	298.75
84	1973.2621492128678	298.35
85	1973.2648870636551	297.55
86	1973.2676249144422	298.35
87	1973.2703627652293	298.15
88	1973.2731006160163	297.15
89	1973.2758384668036	298.75
90	1973.2785763175907	297.15
91	1973.2813141683778	298.15
92	1973.2840520191648	297.75
93	1973.2895277207392	298.15
94	1973.2922655715263	297.15
95	1973.2950034223136	299.95
96	1973.2977412731007	298.55
97	1973.3004791238877	298.55
98	1973.305954825462	298.75
99	1973.3086926762492	298.35
100	1973.3114305270362	299.95
101	1973.3141683778233	298.15
102	1973.3169062286106	298.15
103	1973.3196440793977	298.55
104	1973.3223819301847	297.35
105	1973.3251197809718	298.35
106	1973.3278576317591	297.75
107	1973.3305954825462	299.15
108	1973.3333333333333	299.75
109	1973.3360711841206	298.15
110	1973.3388090349076	298.75
111	1973.3415468856947	298.35
112	1973.3442847364818	296.95
113	1973.347022587269	298.75
114	1973.3524982888432	296.75
115	1973.3552361396305	298.75
116	1973.3579739904176	297.15
117	1973.3607118412046	299.15
118	1973.3634496919917	298.35
119	1973.366187542779	298.35
120	1973.3716632443532	297.55
121	1973.3771389459275	298.15
122	1973.3798767967146	298.15
123	1973.3826146475017	297.75
124	1973.3853524982887	297.95
125	1973.390828199863	297.35
126	1973.3935660506502	299.15
127	1973.3963039014375	297.75
128	1973.3990417522245	298.35
129	1973.4017796030116	298.35
130	1973.4045174537987	298.35
131	1973.407255304586	297.95
132	1973.409993155373	298.75
133	1973.4154688569472	298.35
134	1973.4182067077345	297.55
135	1973.4209445585216	297.75
136	1973.4236824093086	297.95
137	1973.4264202600957	297.15
138	1973.429158110883	297.75
139	1973.43189596167	296.95
140	1973.4346338124572	297.95
141	1973.4373716632444	298.15
142	1973.4401095140315	298.15
143	1973.4428473648186	297.15
144	1973.4455852156057	296.75
145	1973.448323066393	297.15
146	1973.45106091718	299.15
147	1973.453798767967	298.95
148	1973.4565366187544	299.35
149	1973.4592744695415	298.35
150	1973.4620123203285	299.15
151	1973.4647501711156	296.55
152	1973.47022587269	296.55
153	1973.4757015742641	297.75
154	1973.4784394250514	296.95
155	1973.4811772758385	296.75
156	1973.4839151266256	297.75
157	1973.4866529774126	298.35
158	1973.4893908282	296.15
159	1973.492128678987	296.95
160	1973.494866529774	296.35
161	1973.4976043805614	297.75
162	1973.5003422313484	297.15
163	1973.5030800821355	298.15
164	1973.5058179329226	299.15
165	1973.5085557837099	298.15
166	1973.511293634497	296.95
167	1973.5195071868584	297.35
168	1973.5222450376455	298.55
169	1973.5249828884325	296.95
170	1973.5277207392196	297.15
171	1973.533196440794	297.75
172	1973.535934291581	298.15
173	1973.5386721423683	298.15
174	1973.5414099931554	297.95
175	1973.5441478439425	298.35
176	1973.5468856947296	297.75
177	1973.5496235455169	298.95
178	1973.552361396304	298.35
179	1973.555099247091	297.55
180	1973.557837097878	297.15
181	1973.5605749486654	297.55
182	1973.5633127994524	296.15
183	1973.5660506502395	298.75
184	1973.5687885010266	298.15
185	1973.5715263518139	297.55
186	1973.574264202601	297.75
187	1973.577002053388	296.75
188	1973.5797399041753	296.75
