	date	temp
0	1949.9620123203285	299.15
1	1949.9646360939996	298.15
2	1949.9673739447867	298.15
3	1949.9701117955738	298.15
4	1949.9728496463608	298.15
5	1949.9755874971481	299.15
6	1949.9783253479352	299.15
7	1949.9810631987223	299.15
8	1949.9838010495096	299.15
9	1949.9865389002966	299.15
10	1949.9920146018708	299.15
11	1949.994752452658	298.15
12	1949.9974903034451	296.15
13	1950.0002281542322	295.15
14	1950.0007985398129	295.15
15	1950.0029660050193	297.15
16	1950.0057038558066	295.15
17	1950.0084417065937	297.15
18	1950.0111795573807	298.15
19	1950.0222450376455	297.15
20	1950.0277207392196	297.15
21	1950.030458590007	297.15
22	1950.0330823636777	298.15
23	1950.035820214465	298.15
24	1950.0385580652521	298.15
25	1950.057723020762	295.15
26	1950.0606890257814	297.15
27	1950.0631987223362	298.15
28	1950.0659365731235	299.15
29	1950.0687885010268	298.15
30	1950.0799680584075	294.15
31	1950.0823636778462	295.15
32	1950.0829340634268	296.15
33	1950.088295687885	294.15
34	1950.091033538672	298.15
35	1950.0937713894593	296.15
36	1950.123203285421	300.15
37	1950.125941136208	299.15
38	1950.1286789869953	300.15
39	1950.1314168377824	299.15
40	1950.1396303901438	301.15
41	1950.1423682409309	300.15
42	1950.145106091718	300.15
43	1950.1478439425052	300.15
44	1950.1505817932923	300.15
45	1950.1533196440794	299.15
46	1950.1560574948664	302.15
47	1950.1618754277893	299.15
48	1950.1646132785763	298.15
49	1950.1673511293634	299.15
50	1950.1699749030345	299.15
51	1950.1728268309378	299.15
52	1950.175678758841	298.15
53	1950.178188455396	298.15
54	1950.180926306183	299.15
55	1950.18366415697	300.15
56	1950.1864020077574	298.15
57	1950.1891398585444	298.15
58	1950.1918777093315	296.15
59	1950.1946155601186	299.15
60	1950.1973534109059	299.15
61	1950.200091261693	298.15
62	1950.2029431895962	301.15
63	1950.205566963267	300.15
64	1950.2083048140544	300.15
65	1950.2110426648414	298.15
66	1950.2137805156285	299.15
67	1950.2165183664156	299.15
68	1950.2192562172029	300.15
69	1950.22199406799	298.15
70	1950.2248459958932	299.15
71	1950.2274697695643	300.15
72	1950.2303216974674	299.15
73	1950.2329454711385	299.15
74	1950.2356833219255	300.15
75	1950.2384211727128	300.15
76	1950.2411590235	301.15
77	1950.243896874287	300.15
78	1950.246634725074	300.15
79	1950.2494866529773	300.15
80	1950.2521104266484	301.15
81	1950.2548482774355	301.15
82	1950.2575861282228	301.15
83	1950.2604380561258	301.15
84	1950.2629477526807	300.15
85	1950.265799680584	300.15
86	1950.2685375313713	301.15
87	1950.2712753821584	299.15
88	1950.2740132329454	298.15
89	1950.2767510837325	297.15
90	1950.2794889345198	300.15
91	1950.282340862423	299.15
92	1950.284964636094	300.15
93	1950.2877024868812	299.15
94	1950.2905544147843	300.15
95	1950.2931781884554	299.15
96	1950.2959160392425	300.15
97	1950.2987679671457	300.15
98	1950.3015058179328	300.15
99	1950.304129591604	300.15
100	1950.306867442391	300.15
101	1950.3096052931783	299.15
102	1950.3123431439653	301.15
103	1950.3150809947524	300.15
104	1950.3178188455395	299.15
105	1950.3205566963268	300.15
106	1950.3232945471138	299.15
107	1950.326032397901	299.15
108	1950.3289984029204	299.15
109	1950.3315080994753	300.15
110	1950.3342459502624	299.15
111	1950.3369838010494	298.15
112	1950.3398357289527	298.15
113	1950.3424595026238	300.15
114	1950.3451973534109	299.15
115	1950.3480492813142	298.15
116	1950.3507871321012	299.15
117	1950.3521560574948	301.15
118	1950.354893908282	301.15
119	1950.3603696098562	301.15
120	1950.3631074606435	301.15
121	1950.3659593885466	304.15
122	1950.3685831622176	303.15
123	1950.3713210130047	303.15
124	1950.374058863792	302.15
125	1950.3781656399726	300.15
126	1950.3807894136437	299.15
127	1950.3835272644308	301.15
128	1950.3862651152178	300.15
129	1950.389002966005	299.15
130	1950.3917408167922	300.15
131	1950.3944786675793	299.15
132	1950.3972165183663	299.15
133	1950.3999543691536	299.15
134	1950.4026922199407	299.15
135	1950.4054300707278	300.15
136	1950.4081679215149	300.15
137	1950.4136436230892	300.15
138	1950.4163814738763	300.15
139	1950.4273328770248	300.15
140	1950.4355464293862	301.15
141	1950.4382842801733	300.15
142	1950.4410221309606	299.15
143	1950.4437599817477	299.15
144	1950.4464978325348	299.15
145	1950.4492356833218	300.15
146	1950.4519735341091	299.15
147	1950.4547113848962	299.15
148	1950.4574492356833	299.15
149	1950.4601870864703	300.15
150	1950.4629249372576	300.15
151	1950.4656627880447	299.15
152	1950.471138489619	300.15
153	1950.4738763404062	300.15
154	1950.4794661190965	299.15
155	1950.4820898927676	300.15
156	1950.4848277435547	300.15
157	1950.487679671458	300.15
158	1950.490417522245	300.15
159	1950.493041295916	299.15
160	1950.4957791467032	299.15
161	1950.4985169974902	300.15
162	1950.5012548482775	298.15
163	1950.5039926990646	298.15
164	1950.5067305498517	297.15
165	1950.5094684006388	299.15
166	1950.512206251426	299.15
167	1950.5149441022131	300.15
168	1950.5179101072324	299.15
169	1950.5204198037873	300.15
170	1950.5231576545746	298.15
171	1950.5258955053616	298.15
172	1950.528747433265	298.15
173	1950.5395847592972	296.15
174	1950.5423226100845	300.15
175	1950.5477983116587	297.15
176	1950.550650239562	298.15
177	1950.553274013233	298.15
178	1950.55601186402	299.15
179	1950.5587497148072	299.15
180	1950.5614875655942	300.15
181	1950.5643394934975	299.15
182	1950.5670773442848	300.15
183	1950.5697011179557	299.15
184	1950.572438968743	300.15
185	1950.57517681953	298.15
186	1950.577914670317	301.15
187	1950.5806525211042	300.15
