	date	temp
0	1955.537531371207	302.65
1	1955.5457449235682	297.35
2	1955.6470454026921	301.35
3	1955.660734656628	295.35
4	1955.6771617613506	300.95
5	1955.6991786447638	302.35
6	1955.7346566278804	296.95
7	1955.7565594341775	296.35
8	1955.7594113620808	296.35
9	1955.764772986539	290.65
10	1955.7784622404745	296.35
11	1955.7813141683778	298.65
12	1955.7921514944103	293.35
13	1955.7976271959844	292.95
14	1955.8167921514944	299.95
15	1955.8333333333333	294.95
16	1955.8633356148757	
17	1955.8825005703857	298.35
18	1955.8879762719598	290.95
19	1955.896075747205	291.65
20	1955.9016655258954	293.65
21	1955.9234542550764	291.95
22	1955.9289299566508	290.95
23	1955.9316678074379	291.95
24	1955.9427332877026	291.35
25	1955.9618982432123	292.35
26	1955.9946383755419	289.95
27	1955.997376226329	291.65
28	1956.0248688113165	284.35
29	1956.0411818389232	290.65
30	1956.0877253023043	288.95
31	1956.1068902578143	
32	1956.1124800365046	282.35
33	1956.1178416609628	287.65
34	1956.1234314396531	287.35
35	1956.1917636322153	282.95
36	1956.1971252566734	289.65
37	1956.2440109514032	289.35
38	1956.246520647958	288.35
39	1956.2481177275838	286.75
40	1956.2494866529773	285.95
41	1956.2508555783709	286.55
42	1956.2522245037646	290.55
43	1956.2535934291582	291.65
44	1956.2549623545517	295.85
45	1956.2563312799452	293.35
46	1956.2577002053388	297.75
47	1956.2590691307323	294.45
48	1956.2604380561258	297.95
49	1956.2618069815196	295.55
50	1956.2631759069131	295.65
51	1956.2645448323067	295.85
52	1956.2659137577002	298.85
53	1956.2672826830938	288.55
54	1956.2686516084873	289.25
55	1956.2700205338808	291.25
56	1956.2711613050421	291.35
57	1956.2727583846681	292.25
58	1956.2741273100617	292.65
59	1956.2754962354552	290.55
60	1956.2768651608487	291.75
61	1956.2782340862423	290.85
62	1956.2796030116358	293.85
63	1956.2809719370293	292.75
64	1956.282340862423	294.85
65	1956.2837097878166	295.85
66	1956.2850787132102	299.85
67	1956.2864476386037	296.95
68	1956.2878165639972	300.45
69	1956.2891854893908	297.65
70	1956.2905544147843	295.35
71	1956.291923340178	293.85
72	1956.2932922655716	295.65
73	1956.2946611909651	296.85
74	1956.2960301163587	300.75
75	1956.2973990417522	298.85
76	1956.2987679671457	291.55
77	1956.3001368925393	291.35
78	1956.3015058179328	294.85
79	1956.3028747433266	292.85
80	1956.3042436687201	294.75
81	1956.3056125941137	295.45
82	1956.306753365275	296.95
83	1956.3083504449007	296.95
84	1956.3097193702943	293.85
85	1956.3110882956878	293.75
86	1956.3124572210816	300.85
87	1956.313826146475	298.05
88	1956.3151950718686	298.55
89	1956.3165639972622	297.75
90	1956.3179329226557	302.15
91	1956.3193018480492	292.55
92	1956.3206707734428	291.85
93	1956.3220396988363	291.15
94	1956.32340862423	290.25
95	1956.3247775496236	290.15
96	1956.3261464750171	292.85
